x-axis,1,2,3
second,Volt,Volt,Volt
+1.82000E-03,+684.89997E-03,-53.12500E-03,+81.25000E-03
+1.84000E-03,+684.89997E-03,-68.75000E-03,+81.25000E-03
+1.86000E-03,+678.64997E-03,-53.12500E-03,+79.68750E-03
+1.88000E-03,+678.64997E-03,-53.12500E-03,+79.68750E-03
+1.90000E-03,+672.39997E-03,-37.50000E-03,+78.12500E-03
+1.92000E-03,+672.39997E-03,-53.12500E-03,+76.56250E-03
+1.94000E-03,+659.89997E-03,-53.12500E-03,+78.12500E-03
+1.96000E-03,+666.14997E-03,-21.87500E-03,+76.56250E-03
+1.98000E-03,+659.89997E-03,-53.12500E-03,+76.56250E-03
+2.00000E-03,+653.64997E-03,-68.75000E-03,+76.56250E-03
+2.02000E-03,+659.89997E-03,-53.12500E-03,+76.56250E-03
+2.04000E-03,+659.89997E-03,-68.75000E-03,+75.00000E-03
+2.06000E-03,+653.64997E-03,-53.12500E-03,+75.00000E-03
+2.08000E-03,+647.39997E-03,-53.12500E-03,+75.00000E-03
+2.10000E-03,+647.39997E-03,-53.12500E-03,+71.87500E-03
+2.12000E-03,+634.89997E-03,-68.75000E-03,+73.43750E-03
+2.14000E-03,+634.89997E-03,-68.75000E-03,+73.43750E-03
+2.16000E-03,+628.64997E-03,-68.75000E-03,+68.75000E-03
+2.18000E-03,+634.89997E-03,-53.12500E-03,+71.87500E-03
+2.20000E-03,+622.39997E-03,-68.75000E-03,+70.31250E-03
+2.22000E-03,+634.89997E-03,-53.12500E-03,+70.31250E-03
+2.24000E-03,+634.89997E-03,-37.50000E-03,+68.75000E-03
+2.26000E-03,+616.14997E-03,-53.12500E-03,+67.18750E-03
+2.28000E-03,+616.14997E-03,-68.75000E-03,+68.75000E-03
+2.30000E-03,+616.14997E-03,-53.12500E-03,+67.18750E-03
+2.32000E-03,+622.39997E-03,-68.75000E-03,+67.18750E-03
+2.34000E-03,+603.64997E-03,-53.12500E-03,+64.06250E-03
+2.36000E-03,+616.14997E-03,-68.75000E-03,+65.62500E-03
+2.38000E-03,+603.64997E-03,-37.50000E-03,+65.62500E-03
+2.40000E-03,+591.14997E-03,-53.12500E-03,+64.06250E-03
+2.42000E-03,+603.64997E-03,-53.12500E-03,+64.06250E-03
+2.44000E-03,+603.64997E-03,-53.12500E-03,+64.06250E-03
+2.46000E-03,+597.39997E-03,-53.12500E-03,+62.50000E-03
+2.48000E-03,+597.39997E-03,-68.75000E-03,+60.93750E-03
+2.50000E-03,+597.39997E-03,-53.12500E-03,+62.50000E-03
+2.52000E-03,+591.14997E-03,-53.12500E-03,+60.93750E-03
+2.54000E-03,+578.64997E-03,-53.12500E-03,+59.37500E-03
+2.56000E-03,+591.14997E-03,-53.12500E-03,+57.81250E-03
+2.58000E-03,+572.39997E-03,-53.12500E-03,+59.37500E-03
+2.60000E-03,+578.64997E-03,-53.12500E-03,+56.25000E-03
+2.62000E-03,+566.14997E-03,-53.12500E-03,+59.37500E-03
+2.64000E-03,+578.64997E-03,-53.12500E-03,+56.25000E-03
+2.66000E-03,+566.14997E-03,-68.75000E-03,+56.25000E-03
+2.68000E-03,+572.39997E-03,-68.75000E-03,+57.81250E-03
+2.70000E-03,+566.14997E-03,-53.12500E-03,+54.68750E-03
+2.72000E-03,+559.89997E-03,-37.50000E-03,+56.25000E-03
+2.74000E-03,+566.14997E-03,-53.12500E-03,+54.68750E-03
+2.76000E-03,+553.64997E-03,-53.12500E-03,+53.12500E-03
+2.78000E-03,+553.64997E-03,-53.12500E-03,+53.12500E-03
+2.80000E-03,+553.64997E-03,-68.75000E-03,+53.12500E-03
+2.82000E-03,+547.39997E-03,-53.12500E-03,+50.00000E-03
+2.84000E-03,+547.39997E-03,-53.12500E-03,+50.00000E-03
+2.86000E-03,+541.14997E-03,-53.12500E-03,+51.56250E-03
+2.88000E-03,+547.39997E-03,-68.75000E-03,+50.00000E-03
+2.90000E-03,+541.14997E-03,-53.12500E-03,+48.43750E-03
+2.92000E-03,+528.64997E-03,-68.75000E-03,+46.87500E-03
+2.94000E-03,+528.64997E-03,-37.50000E-03,+48.43750E-03
+2.96000E-03,+528.64997E-03,-53.12500E-03,+45.31250E-03
+2.98000E-03,+528.64997E-03,-68.75000E-03,+46.87500E-03
+3.00000E-03,+534.89997E-03,-53.12500E-03,+48.43750E-03
+3.02000E-03,+534.89997E-03,-53.12500E-03,+45.31250E-03
+3.04000E-03,+528.64997E-03,-53.12500E-03,+43.75000E-03
+3.06000E-03,+516.14997E-03,-53.12500E-03,+45.31250E-03
+3.08000E-03,+516.14997E-03,-68.75000E-03,+45.31250E-03
+3.10000E-03,+516.14997E-03,-53.12500E-03,+45.31250E-03
+3.12000E-03,+509.89997E-03,-68.75000E-03,+42.18750E-03
+3.14000E-03,+503.64997E-03,-68.75000E-03,+40.62500E-03
+3.16000E-03,+509.89997E-03,-53.12500E-03,+42.18750E-03
+3.18000E-03,+509.89997E-03,-68.75000E-03,+42.18750E-03
+3.20000E-03,+503.64997E-03,-53.12500E-03,+43.75000E-03
+3.22000E-03,+503.64997E-03,-53.12500E-03,+39.06250E-03
+3.24000E-03,+491.14997E-03,-53.12500E-03,+39.06250E-03
+3.26000E-03,+497.39997E-03,-37.50000E-03,+37.50000E-03
+3.28000E-03,+491.14997E-03,-53.12500E-03,+40.62500E-03
+3.30000E-03,+491.14997E-03,-68.75000E-03,+39.06250E-03
+3.32000E-03,+484.89997E-03,-53.12500E-03,+37.50000E-03
+3.34000E-03,+484.89997E-03,-68.75000E-03,+37.50000E-03
+3.36000E-03,+484.89997E-03,-37.50000E-03,+37.50000E-03
+3.38000E-03,+478.64997E-03,-68.75000E-03,+37.50000E-03
+3.40000E-03,+484.89997E-03,-53.12500E-03,+35.93750E-03
+3.42000E-03,+472.39997E-03,-53.12500E-03,+37.50000E-03
+3.44000E-03,+472.39997E-03,-68.75000E-03,+34.37500E-03
+3.46000E-03,+466.14997E-03,-68.75000E-03,+32.81250E-03
+3.48000E-03,+466.14997E-03,-53.12500E-03,+32.81250E-03
+3.50000E-03,+466.14997E-03,-68.75000E-03,+32.81250E-03
+3.52000E-03,+453.64997E-03,-37.50000E-03,+32.81250E-03
+3.54000E-03,+472.39997E-03,-53.12500E-03,+31.25000E-03
+3.56000E-03,+459.89997E-03,-53.12500E-03,+32.81250E-03
+3.58000E-03,+459.89997E-03,-53.12500E-03,+32.81250E-03
+3.60000E-03,+453.64997E-03,-53.12500E-03,+31.25000E-03
+3.62000E-03,+453.64997E-03,-68.75000E-03,+29.68750E-03
+3.64000E-03,+453.64997E-03,-53.12500E-03,+29.68750E-03
+3.66000E-03,+434.89997E-03,-84.37500E-03,+28.12500E-03
+3.68000E-03,+441.14997E-03,-53.12500E-03,+28.12500E-03
+3.70000E-03,+447.39997E-03,-53.12500E-03,+28.12500E-03
+3.72000E-03,+441.14997E-03,-53.12500E-03,+28.12500E-03
+3.74000E-03,+434.89997E-03,-68.75000E-03,+28.12500E-03
+3.76000E-03,+441.14997E-03,-68.75000E-03,+25.00000E-03
+3.78000E-03,+441.14997E-03,-37.50000E-03,+25.00000E-03
+3.80000E-03,+434.89997E-03,-68.75000E-03,+25.00000E-03
+3.82000E-03,+434.89997E-03,-53.12500E-03,+25.00000E-03
+3.84000E-03,+416.14997E-03,-37.50000E-03,+23.43750E-03
+3.86000E-03,+428.64997E-03,-68.75000E-03,+23.43750E-03
+3.88000E-03,+422.39997E-03,-37.50000E-03,+21.87500E-03
+3.90000E-03,+422.39997E-03,-53.12500E-03,+23.43750E-03
+3.92000E-03,+422.39997E-03,-53.12500E-03,+23.43750E-03
+3.94000E-03,+416.14997E-03,-68.75000E-03,+21.87500E-03
+3.96000E-03,+416.14997E-03,-68.75000E-03,+23.43750E-03
+3.98000E-03,+422.39997E-03,-53.12500E-03,+20.31250E-03
+4.00000E-03,+416.14997E-03,-68.75000E-03,+20.31250E-03
+4.02000E-03,+416.14997E-03,-53.12500E-03,+20.31250E-03
+4.04000E-03,+409.89997E-03,-53.12500E-03,+20.31250E-03
+4.06000E-03,+397.39997E-03,-53.12500E-03,+20.31250E-03
+4.08000E-03,+409.89997E-03,-53.12500E-03,+18.75000E-03
+4.10000E-03,+397.39997E-03,-53.12500E-03,+18.75000E-03
+4.12000E-03,+403.64997E-03,-37.50000E-03,+17.18750E-03
+4.14000E-03,+397.39997E-03,-53.12500E-03,+17.18750E-03
+4.16000E-03,+397.39997E-03,-53.12500E-03,+18.75000E-03
+4.18000E-03,+391.14997E-03,-37.50000E-03,+17.18750E-03
+4.20000E-03,+384.89997E-03,-37.50000E-03,+17.18750E-03
+4.22000E-03,+384.89997E-03,-53.12500E-03,+15.62500E-03
+4.24000E-03,+391.14997E-03,-68.75000E-03,+17.18750E-03
+4.26000E-03,+391.14997E-03,-53.12500E-03,+15.62500E-03
+4.28000E-03,+384.89997E-03,-37.50000E-03,+14.06250E-03
+4.30000E-03,+378.64997E-03,-37.50000E-03,+14.06250E-03
+4.32000E-03,+378.64997E-03,-37.50000E-03,+14.06250E-03
+4.34000E-03,+384.89997E-03,-37.50000E-03,+15.62500E-03
+4.36000E-03,+372.39997E-03,-68.75000E-03,+14.06250E-03
+4.38000E-03,+372.39997E-03,-53.12500E-03,+14.06250E-03
+4.40000E-03,+378.64997E-03,-37.50000E-03,+12.50000E-03
+4.42000E-03,+359.89997E-03,-37.50000E-03,+12.50000E-03
+4.44000E-03,+366.14997E-03,-53.12500E-03,+10.93750E-03
+4.46000E-03,+372.39997E-03,-37.50000E-03,+14.06250E-03
+4.48000E-03,+366.14997E-03,-53.12500E-03,+10.93750E-03
+4.50000E-03,+353.64997E-03,-53.12500E-03,+10.93750E-03
+4.52000E-03,+359.89997E-03,-53.12500E-03,+10.93750E-03
+4.54000E-03,+353.64997E-03,-53.12500E-03,+10.93750E-03
+4.56000E-03,+359.89997E-03,-53.12500E-03,+7.81250E-03
+4.58000E-03,+359.89997E-03,-37.50000E-03,+10.93750E-03
+4.60000E-03,+347.39997E-03,-37.50000E-03,+9.37500E-03
+4.62000E-03,+353.64997E-03,-53.12500E-03,+9.37500E-03
+4.64000E-03,+347.39997E-03,-37.50000E-03,+7.81250E-03
+4.66000E-03,+353.64997E-03,-37.50000E-03,+9.37500E-03
+4.68000E-03,+353.64997E-03,-37.50000E-03,+7.81250E-03
+4.70000E-03,+347.39997E-03,-37.50000E-03,+9.37500E-03
+4.72000E-03,+347.39997E-03,-53.12500E-03,+6.25000E-03
+4.74000E-03,+341.14997E-03,-53.12500E-03,+6.25000E-03
+4.76000E-03,+334.89997E-03,-6.25000E-03,+9.37500E-03
+4.78000E-03,+334.89997E-03,-68.75000E-03,+4.68750E-03
+4.80000E-03,+341.14997E-03,-37.50000E-03,+6.25000E-03
+4.82000E-03,+341.14997E-03,-37.50000E-03,+7.81250E-03
+4.84000E-03,+334.89997E-03,-53.12500E-03,+6.25000E-03
+4.86000E-03,+341.14997E-03,-68.75000E-03,+3.12500E-03
+4.88000E-03,+334.89997E-03,-53.12500E-03,+6.25000E-03
+4.90000E-03,+328.64997E-03,-37.50000E-03,+4.68750E-03
+4.92000E-03,+322.39997E-03,-37.50000E-03,+3.12500E-03
+4.94000E-03,+328.64997E-03,-37.50000E-03,+4.68750E-03
+4.96000E-03,+328.64997E-03,-21.87500E-03,+1.56250E-03
+4.98000E-03,+322.39997E-03,-37.50000E-03,+3.12500E-03
+5.00000E-03,+322.39997E-03,-37.50000E-03,+3.12500E-03
+5.02000E-03,+322.39997E-03,-21.87500E-03,+3.12500E-03
+5.04000E-03,+316.14997E-03,-21.87500E-03,+3.12500E-03
+5.06000E-03,+328.64997E-03,-37.50000E-03,+1.56250E-03
+5.08000E-03,+322.39997E-03,-53.12500E-03,+1.56250E-03
+5.10000E-03,+316.14997E-03,-53.12500E-03,+1.56250E-03
+5.12000E-03,+322.39997E-03,-37.50000E-03,-0.0E+00
+5.14000E-03,+309.89997E-03,-37.50000E-03,-1.56250E-03
+5.16000E-03,+316.14997E-03,-37.50000E-03,+1.56250E-03
+5.18000E-03,+309.89997E-03,-53.12500E-03,+1.56250E-03
+5.20000E-03,+303.64997E-03,-37.50000E-03,-0.0E+00
+5.22000E-03,+303.64997E-03,-37.50000E-03,-1.56250E-03
+5.24000E-03,+309.89997E-03,-53.12500E-03,-1.56250E-03
+5.26000E-03,+309.89997E-03,-37.50000E-03,-0.0E+00
+5.28000E-03,+316.14997E-03,-53.12500E-03,-3.12500E-03
+5.30000E-03,+297.39997E-03,-37.50000E-03,-1.56250E-03
+5.32000E-03,+297.39997E-03,-37.50000E-03,-1.56250E-03
+5.34000E-03,+291.14997E-03,-21.87500E-03,-1.56250E-03
+5.36000E-03,+291.14997E-03,-37.50000E-03,-1.56250E-03
+5.38000E-03,+309.89997E-03,-53.12500E-03,-3.12500E-03
+5.40000E-03,+291.14997E-03,-37.50000E-03,-4.68750E-03
+5.42000E-03,+297.39997E-03,-37.50000E-03,-3.12500E-03
+5.44000E-03,+284.89997E-03,-37.50000E-03,-3.12500E-03
+5.46000E-03,+284.89997E-03,-37.50000E-03,-4.68750E-03
+5.48000E-03,+284.89997E-03,-37.50000E-03,-3.12500E-03
+5.50000E-03,+291.14997E-03,-37.50000E-03,-4.68750E-03
+5.52000E-03,+278.64997E-03,-21.87500E-03,-4.68750E-03
+5.54000E-03,+278.64997E-03,-37.50000E-03,-7.81250E-03
+5.56000E-03,+284.89997E-03,-37.50000E-03,-6.25000E-03
+5.58000E-03,+291.14997E-03,-53.12500E-03,-4.68750E-03
+5.60000E-03,+278.64997E-03,-37.50000E-03,-6.25000E-03
+5.62000E-03,+284.89997E-03,-21.87500E-03,-4.68750E-03
+5.64000E-03,+291.14997E-03,-53.12500E-03,-4.68750E-03
+5.66000E-03,+278.64997E-03,-37.50000E-03,-4.68750E-03
+5.68000E-03,+278.64997E-03,-53.12500E-03,-4.68750E-03
+5.70000E-03,+272.39997E-03,-53.12500E-03,-6.25000E-03
+5.72000E-03,+272.39997E-03,-21.87500E-03,-7.81250E-03
+5.74000E-03,+266.14997E-03,-37.50000E-03,-4.68750E-03
+5.76000E-03,+278.64997E-03,-37.50000E-03,-7.81250E-03
+5.78000E-03,+266.14997E-03,-37.50000E-03,-7.81250E-03
+5.80000E-03,+272.39997E-03,-6.25000E-03,-7.81250E-03
+5.82000E-03,+266.14997E-03,-21.87500E-03,-9.37500E-03
+5.84000E-03,+259.89997E-03,-37.50000E-03,-7.81250E-03
+5.86000E-03,+259.89997E-03,-53.12500E-03,-7.81250E-03
+5.88000E-03,+266.14997E-03,-37.50000E-03,-7.81250E-03
+5.90000E-03,+259.89997E-03,-37.50000E-03,-9.37500E-03
+5.92000E-03,+253.64997E-03,-37.50000E-03,-9.37500E-03
+5.94000E-03,+259.89997E-03,-21.87500E-03,-9.37500E-03
+5.96000E-03,+253.64997E-03,-21.87500E-03,-9.37500E-03
+5.98000E-03,+253.64997E-03,-21.87500E-03,-9.37500E-03
+6.00000E-03,+259.89997E-03,-53.12500E-03,-10.93750E-03
+6.02000E-03,+247.39997E-03,-37.50000E-03,-7.81250E-03
+6.04000E-03,+247.39997E-03,-37.50000E-03,-10.93750E-03
+6.06000E-03,+259.89997E-03,-53.12500E-03,-9.37500E-03
+6.08000E-03,+253.64997E-03,-21.87500E-03,-12.50000E-03
+6.10000E-03,+247.39997E-03,-21.87500E-03,-9.37500E-03
+6.12000E-03,+241.14997E-03,-21.87500E-03,-12.50000E-03
+6.14000E-03,+247.39997E-03,-37.50000E-03,-10.93750E-03
+6.16000E-03,+247.39997E-03,-21.87500E-03,-12.50000E-03
+6.18000E-03,+247.39997E-03,-21.87500E-03,-12.50000E-03
+6.20000E-03,+241.14997E-03,-37.50000E-03,-10.93750E-03
+6.22000E-03,+247.39997E-03,-37.50000E-03,-10.93750E-03
+6.24000E-03,+234.89997E-03,-37.50000E-03,-12.50000E-03
+6.26000E-03,+241.14997E-03,-21.87500E-03,-10.93750E-03
+6.28000E-03,+241.14997E-03,-6.25000E-03,-10.93750E-03
+6.30000E-03,+234.89997E-03,-21.87500E-03,-12.50000E-03
+6.32000E-03,+241.14997E-03,-21.87500E-03,-12.50000E-03
+6.34000E-03,+228.64997E-03,-21.87500E-03,-12.50000E-03
+6.36000E-03,+234.89997E-03,-21.87500E-03,-12.50000E-03
+6.38000E-03,+234.89997E-03,-37.50000E-03,-12.50000E-03
+6.40000E-03,+222.39997E-03,-37.50000E-03,-12.50000E-03
+6.42000E-03,+228.64997E-03,-21.87500E-03,-14.06250E-03
+6.44000E-03,+234.89997E-03,-21.87500E-03,-15.62500E-03
+6.46000E-03,+234.89997E-03,-6.25000E-03,-15.62500E-03
+6.48000E-03,+241.14997E-03,-21.87500E-03,-14.06250E-03
+6.50000E-03,+228.64997E-03,-21.87500E-03,-14.06250E-03
+6.52000E-03,+228.64997E-03,-21.87500E-03,-14.06250E-03
+6.54000E-03,+222.39997E-03,-21.87500E-03,-14.06250E-03
+6.56000E-03,+228.64997E-03,-37.50000E-03,-15.62500E-03
+6.58000E-03,+222.39997E-03,-21.87500E-03,-14.06250E-03
+6.60000E-03,+222.39997E-03,-37.50000E-03,-15.62500E-03
+6.62000E-03,+222.39997E-03,-37.50000E-03,-15.62500E-03
+6.64000E-03,+222.39997E-03,-6.25000E-03,-17.18750E-03
+6.66000E-03,+228.64997E-03,-6.25000E-03,-17.18750E-03
+6.68000E-03,+216.14997E-03,-21.87500E-03,-15.62500E-03
+6.70000E-03,+222.39997E-03,-37.50000E-03,-15.62500E-03
+6.72000E-03,+222.39997E-03,-21.87500E-03,-14.06250E-03
+6.74000E-03,+216.14997E-03,-37.50000E-03,-17.18750E-03
+6.76000E-03,+228.64997E-03,-37.50000E-03,-17.18750E-03
+6.78000E-03,+216.14997E-03,-6.25000E-03,-17.18750E-03
+6.80000E-03,+209.89997E-03,-6.25000E-03,-14.06250E-03
+6.82000E-03,+216.14997E-03,-6.25000E-03,-17.18750E-03
+6.84000E-03,+216.14997E-03,-6.25000E-03,-17.18750E-03
+6.86000E-03,+228.64997E-03,-21.87500E-03,-17.18750E-03
+6.88000E-03,+209.89997E-03,-21.87500E-03,-17.18750E-03
+6.90000E-03,+209.89997E-03,-6.25000E-03,-18.75000E-03
+6.92000E-03,+203.64997E-03,-6.25000E-03,-17.18750E-03
+6.94000E-03,+209.89997E-03,-21.87500E-03,-17.18750E-03
+6.96000E-03,+209.89997E-03,-21.87500E-03,-17.18750E-03
+6.98000E-03,+203.64997E-03,-21.87500E-03,-15.62500E-03
+7.00000E-03,+203.64997E-03,-6.25000E-03,-17.18750E-03
+7.02000E-03,+203.64997E-03,-6.25000E-03,-17.18750E-03
+7.04000E-03,+209.89997E-03,-21.87500E-03,-17.18750E-03
+7.06000E-03,+197.39997E-03,-21.87500E-03,-17.18750E-03
+7.08000E-03,+197.39997E-03,-21.87500E-03,-18.75000E-03
+7.10000E-03,+197.39997E-03,-21.87500E-03,-17.18750E-03
+7.12000E-03,+203.64997E-03,-6.25000E-03,-17.18750E-03
+7.14000E-03,+197.39997E-03,-21.87500E-03,-15.62500E-03
+7.16000E-03,+191.14997E-03,-6.25000E-03,-18.75000E-03
+7.18000E-03,+203.64997E-03,-21.87500E-03,-17.18750E-03
+7.20000E-03,+209.89997E-03,-21.87500E-03,-17.18750E-03
+7.22000E-03,+197.39997E-03,-6.25000E-03,-17.18750E-03
+7.24000E-03,+184.89997E-03,-6.25000E-03,-17.18750E-03
+7.26000E-03,+197.39997E-03,-6.25000E-03,-17.18750E-03
+7.28000E-03,+197.39997E-03,-21.87500E-03,-17.18750E-03
+7.30000E-03,+191.14997E-03,-6.25000E-03,-17.18750E-03
+7.32000E-03,+197.39997E-03,-6.25000E-03,-18.75000E-03
+7.34000E-03,+191.14997E-03,-6.25000E-03,-18.75000E-03
+7.36000E-03,+191.14997E-03,-6.25000E-03,-17.18750E-03
+7.38000E-03,+191.14997E-03,-21.87500E-03,-18.75000E-03
+7.40000E-03,+197.39997E-03,-6.25000E-03,-20.31250E-03
+7.42000E-03,+178.64997E-03,-21.87500E-03,-18.75000E-03
+7.44000E-03,+178.64997E-03,-6.25000E-03,-15.62500E-03
+7.46000E-03,+191.14997E-03,-6.25000E-03,-18.75000E-03
+7.48000E-03,+184.89997E-03,-6.25000E-03,-17.18750E-03
+7.50000E-03,+178.64997E-03,-6.25000E-03,-17.18750E-03
+7.52000E-03,+184.89997E-03,+9.37500E-03,-18.75000E-03
+7.54000E-03,+184.89997E-03,-6.25000E-03,-18.75000E-03
+7.56000E-03,+184.89997E-03,-6.25000E-03,-20.31250E-03
+7.58000E-03,+184.89997E-03,-21.87500E-03,-17.18750E-03
+7.60000E-03,+178.64997E-03,-6.25000E-03,-15.62500E-03
+7.62000E-03,+191.14997E-03,-21.87500E-03,-18.75000E-03
+7.64000E-03,+178.64997E-03,-21.87500E-03,-15.62500E-03
+7.66000E-03,+172.39997E-03,-21.87500E-03,-18.75000E-03
+7.68000E-03,+178.64997E-03,-6.25000E-03,-18.75000E-03
+7.70000E-03,+178.64997E-03,+9.37500E-03,-18.75000E-03
+7.72000E-03,+191.14997E-03,+9.37500E-03,-18.75000E-03
+7.74000E-03,+178.64997E-03,-21.87500E-03,-17.18750E-03
+7.76000E-03,+172.39997E-03,-21.87500E-03,-18.75000E-03
+7.78000E-03,+178.64997E-03,-6.25000E-03,-15.62500E-03
+7.80000E-03,+172.39997E-03,-6.25000E-03,-15.62500E-03
+7.82000E-03,+184.89997E-03,-6.25000E-03,-18.75000E-03
+7.84000E-03,+178.64997E-03,-21.87500E-03,-17.18750E-03
+7.86000E-03,+159.89997E-03,-6.25000E-03,-15.62500E-03
+7.88000E-03,+166.14997E-03,-6.25000E-03,-17.18750E-03
+7.90000E-03,+172.39997E-03,-6.25000E-03,-15.62500E-03
+7.92000E-03,+172.39997E-03,-6.25000E-03,-17.18750E-03
+7.94000E-03,+172.39997E-03,-6.25000E-03,-17.18750E-03
+7.96000E-03,+166.14997E-03,-6.25000E-03,-17.18750E-03
+7.98000E-03,+159.89997E-03,-6.25000E-03,-17.18750E-03
+8.00000E-03,+166.14997E-03,-6.25000E-03,-15.62500E-03
+8.02000E-03,+172.39997E-03,-21.87500E-03,-15.62500E-03
+8.04000E-03,+166.14997E-03,-6.25000E-03,-18.75000E-03
+8.06000E-03,+172.39997E-03,-21.87500E-03,-17.18750E-03
+8.08000E-03,+159.89997E-03,-21.87500E-03,-15.62500E-03
+8.10000E-03,+172.39997E-03,-6.25000E-03,-15.62500E-03
+8.12000E-03,+166.14997E-03,-6.25000E-03,-15.62500E-03
+8.14000E-03,+166.14997E-03,-21.87500E-03,-17.18750E-03
+8.16000E-03,+159.89997E-03,-6.25000E-03,-14.06250E-03
+8.18000E-03,+159.89997E-03,-6.25000E-03,-14.06250E-03
+8.20000E-03,+153.64997E-03,-6.25000E-03,-15.62500E-03
+8.22000E-03,+159.89997E-03,+9.37500E-03,-14.06250E-03
+8.24000E-03,+153.64997E-03,-6.25000E-03,-15.62500E-03
+8.26000E-03,+159.89997E-03,+9.37500E-03,-15.62500E-03
+8.28000E-03,+159.89997E-03,-6.25000E-03,-15.62500E-03
+8.30000E-03,+159.89997E-03,+9.37500E-03,-15.62500E-03
+8.32000E-03,+153.64997E-03,+9.37500E-03,-15.62500E-03
+8.34000E-03,+159.89997E-03,-6.25000E-03,-14.06250E-03
+8.36000E-03,+159.89997E-03,-6.25000E-03,-14.06250E-03
+8.38000E-03,+159.89997E-03,-21.87500E-03,-12.50000E-03
+8.40000E-03,+153.64997E-03,+9.37500E-03,-14.06250E-03
+8.42000E-03,+147.39997E-03,+9.37500E-03,-12.50000E-03
+8.44000E-03,+153.64997E-03,-6.25000E-03,-17.18750E-03
+8.46000E-03,+147.39997E-03,-6.25000E-03,-14.06250E-03
+8.48000E-03,+147.39997E-03,-6.25000E-03,-14.06250E-03
+8.50000E-03,+147.39997E-03,-6.25000E-03,-14.06250E-03
+8.52000E-03,+147.39997E-03,-6.25000E-03,-10.93750E-03
+8.54000E-03,+134.89997E-03,-21.87500E-03,-14.06250E-03
+8.56000E-03,+153.64997E-03,+9.37500E-03,-14.06250E-03
+8.58000E-03,+141.14997E-03,+9.37500E-03,-14.06250E-03
+8.60000E-03,+147.39997E-03,+9.37500E-03,-12.50000E-03
+8.62000E-03,+141.14997E-03,-6.25000E-03,-10.93750E-03
+8.64000E-03,+147.39997E-03,+25.00000E-03,-12.50000E-03
+8.66000E-03,+134.89997E-03,+9.37500E-03,-14.06250E-03
+8.68000E-03,+153.64997E-03,-6.25000E-03,-12.50000E-03
+8.70000E-03,+147.39997E-03,-6.25000E-03,-10.93750E-03
+8.72000E-03,+147.39997E-03,+9.37500E-03,-12.50000E-03
+8.74000E-03,+141.14997E-03,-6.25000E-03,-10.93750E-03
+8.76000E-03,+147.39997E-03,+25.00000E-03,-10.93750E-03
+8.78000E-03,+134.89997E-03,+25.00000E-03,-10.93750E-03
+8.80000E-03,+141.14997E-03,+9.37500E-03,-10.93750E-03
+8.82000E-03,+147.39997E-03,+9.37500E-03,-12.50000E-03
+8.84000E-03,+134.89997E-03,-6.25000E-03,-9.37500E-03
+8.86000E-03,+141.14997E-03,+9.37500E-03,-9.37500E-03
+8.88000E-03,+134.89997E-03,+9.37500E-03,-9.37500E-03
+8.90000E-03,+134.89997E-03,-6.25000E-03,-7.81250E-03
+8.92000E-03,+147.39997E-03,-6.25000E-03,-9.37500E-03
+8.94000E-03,+134.89997E-03,+9.37500E-03,-9.37500E-03
+8.96000E-03,+128.64997E-03,-21.87500E-03,-7.81250E-03
+8.98000E-03,+141.14997E-03,+25.00000E-03,-9.37500E-03
+9.00000E-03,+134.89997E-03,+9.37500E-03,-7.81250E-03
+9.02000E-03,+134.89997E-03,+9.37500E-03,-7.81250E-03
+9.04000E-03,+134.89997E-03,+9.37500E-03,-10.93750E-03
+9.06000E-03,+134.89997E-03,-6.25000E-03,-7.81250E-03
+9.08000E-03,+134.89997E-03,+9.37500E-03,-7.81250E-03
+9.10000E-03,+122.39997E-03,-6.25000E-03,-7.81250E-03
+9.12000E-03,+122.39997E-03,+9.37500E-03,-9.37500E-03
+9.14000E-03,+128.64997E-03,+9.37500E-03,-7.81250E-03
+9.16000E-03,+128.64997E-03,-6.25000E-03,-6.25000E-03
+9.18000E-03,+128.64997E-03,+9.37500E-03,-6.25000E-03
+9.20000E-03,+128.64997E-03,+9.37500E-03,-6.25000E-03
+9.22000E-03,+109.89997E-03,+9.37500E-03,-4.68750E-03
+9.24000E-03,+128.64997E-03,-6.25000E-03,-9.37500E-03
+9.26000E-03,+116.14997E-03,+9.37500E-03,-4.68750E-03
+9.28000E-03,+116.14997E-03,+9.37500E-03,-6.25000E-03
+9.30000E-03,+128.64997E-03,+25.00000E-03,-6.25000E-03
+9.32000E-03,+128.64997E-03,+9.37500E-03,-6.25000E-03
+9.34000E-03,+128.64997E-03,-21.87500E-03,-6.25000E-03
+9.36000E-03,+128.64997E-03,-6.25000E-03,-6.25000E-03
+9.38000E-03,+134.89997E-03,-6.25000E-03,-6.25000E-03
+9.40000E-03,+122.39997E-03,+9.37500E-03,-4.68750E-03
+9.42000E-03,+116.14997E-03,+25.00000E-03,-6.25000E-03
+9.44000E-03,+122.39997E-03,+9.37500E-03,-4.68750E-03
+9.46000E-03,+122.39997E-03,+9.37500E-03,-4.68750E-03
+9.48000E-03,+128.64997E-03,+25.00000E-03,-6.25000E-03
+9.50000E-03,+122.39997E-03,+9.37500E-03,-4.68750E-03
+9.52000E-03,+128.64997E-03,-6.25000E-03,-3.12500E-03
+9.54000E-03,+128.64997E-03,+9.37500E-03,-3.12500E-03
+9.56000E-03,+128.64997E-03,-6.25000E-03,-4.68750E-03
