x-axis,1
second,Volt
-22.0000E-03,+23.6500E-03
-21.8000E-03,+36.1500E-03
-21.6000E-03,+17.4000E-03
-21.4000E-03,+29.9000E-03
-21.2000E-03,+29.9000E-03
-21.0000E-03,+23.6500E-03
-20.8000E-03,+29.9000E-03
-20.6000E-03,+42.4000E-03
-20.4000E-03,+23.6500E-03
-20.2000E-03,+29.9000E-03
-20.0000E-03,+29.9000E-03
-19.8000E-03,+23.6500E-03
-19.6000E-03,+29.9000E-03
-19.4000E-03,+23.6500E-03
-19.2000E-03,+23.6500E-03
-19.0000E-03,+23.6500E-03
-18.8000E-03,+23.6500E-03
-18.6000E-03,+29.9000E-03
-18.4000E-03,+29.9000E-03
-18.2000E-03,+23.6500E-03
-18.0000E-03,+36.1500E-03
-17.8000E-03,+29.9000E-03
-17.6000E-03,+29.9000E-03
-17.4000E-03,+17.4000E-03
-17.2000E-03,+29.9000E-03
-17.0000E-03,+29.9000E-03
-16.8000E-03,+23.6500E-03
-16.6000E-03,+29.9000E-03
-16.4000E-03,+36.1500E-03
-16.2000E-03,+29.9000E-03
-16.0000E-03,+29.9000E-03
-15.8000E-03,+23.6500E-03
-15.6000E-03,+17.4000E-03
-15.4000E-03,+29.9000E-03
-15.2000E-03,+23.6500E-03
-15.0000E-03,+23.6500E-03
-14.8000E-03,+29.9000E-03
-14.6000E-03,+23.6500E-03
-14.4000E-03,+29.9000E-03
-14.2000E-03,+29.9000E-03
-14.0000E-03,+23.6500E-03
-13.8000E-03,+29.9000E-03
-13.6000E-03,+29.9000E-03
-13.4000E-03,+29.9000E-03
-13.2000E-03,+36.1500E-03
-13.0000E-03,+36.1500E-03
-12.8000E-03,+23.6500E-03
-12.6000E-03,+29.9000E-03
-12.4000E-03,+29.9000E-03
-12.2000E-03,+23.6500E-03
-12.0000E-03,+23.6500E-03
-11.8000E-03,+29.9000E-03
-11.6000E-03,+29.9000E-03
-11.4000E-03,+23.6500E-03
-11.2000E-03,+36.1500E-03
-11.0000E-03,+23.6500E-03
-10.8000E-03,+23.6500E-03
-10.6000E-03,+29.9000E-03
-10.4000E-03,+36.1500E-03
-10.2000E-03,+23.6500E-03
-10.0000E-03,+23.6500E-03
-9.8000E-03,+23.6500E-03
-9.6000E-03,+23.6500E-03
-9.4000E-03,+23.6500E-03
-9.2000E-03,+29.9000E-03
-9.0000E-03,+23.6500E-03
-8.8000E-03,+23.6500E-03
-8.6000E-03,+23.6500E-03
-8.4000E-03,+36.1500E-03
-8.2000E-03,+29.9000E-03
-8.0000E-03,+23.6500E-03
-7.8000E-03,+23.6500E-03
-7.6000E-03,+29.9000E-03
-7.4000E-03,+23.6500E-03
-7.2000E-03,+23.6500E-03
-7.0000E-03,+23.6500E-03
-6.8000E-03,+29.9000E-03
-6.6000E-03,+23.6500E-03
-6.4000E-03,+29.9000E-03
-6.2000E-03,+23.6500E-03
-6.0000E-03,+29.9000E-03
-5.8000E-03,+23.6500E-03
-5.6000E-03,+29.9000E-03
-5.4000E-03,+29.9000E-03
-5.2000E-03,+23.6500E-03
-5.0000E-03,+36.1500E-03
-4.8000E-03,+17.4000E-03
-4.6000E-03,+29.9000E-03
-4.4000E-03,+23.6500E-03
-4.2000E-03,+29.9000E-03
-4.0000E-03,+36.1500E-03
-3.8000E-03,+17.4000E-03
-3.6000E-03,+29.9000E-03
-3.4000E-03,+29.9000E-03
-3.2000E-03,+29.9000E-03
-3.0000E-03,+29.9000E-03
-2.8000E-03,+36.1500E-03
-2.6000E-03,+29.9000E-03
-2.4000E-03,+23.6500E-03
-2.2000E-03,+29.9000E-03
-2.0000E-03,+23.6500E-03
-1.8000E-03,+29.9000E-03
-1.6000E-03,+29.9000E-03
-1.4000E-03,+23.6500E-03
-1.2000E-03,+29.9000E-03
-1.0000E-03,+29.9000E-03
-800.0E-06,+23.6500E-03
-600.0E-06,+29.9000E-03
-400.0E-06,+29.9000E-03
-200.0E-06,+23.6500E-03
-0.0E+00,+29.9000E-03
+200.0E-06,+1.1174000E+00
+400.0E-06,+1.0799000E+00
+600.0E-06,+1.0486500E+00
+800.0E-06,+1.0049000E+00
+1.0000E-03,+973.6500E-03
+1.2000E-03,+936.1500E-03
+1.4000E-03,+904.9000E-03
+1.6000E-03,+861.1500E-03
+1.8000E-03,+829.9000E-03
+2.0000E-03,+786.1500E-03
+2.2000E-03,+754.9000E-03
+2.4000E-03,+729.9000E-03
+2.6000E-03,+692.4000E-03
+2.8000E-03,+661.1500E-03
+3.0000E-03,+629.9000E-03
+3.2000E-03,+604.9000E-03
+3.4000E-03,+586.1500E-03
+3.6000E-03,+586.1500E-03
+3.8000E-03,+611.1500E-03
+4.0000E-03,+623.6500E-03
+4.2000E-03,+642.4000E-03
+4.4000E-03,+667.4000E-03
+4.6000E-03,+686.1500E-03
+4.8000E-03,+698.6500E-03
+5.0000E-03,+723.6500E-03
+5.2000E-03,+742.4000E-03
+5.4000E-03,+754.9000E-03
+5.6000E-03,+786.1500E-03
+5.8000E-03,+792.4000E-03
+6.0000E-03,+811.1500E-03
+6.2000E-03,+817.4000E-03
+6.4000E-03,+829.9000E-03
+6.6000E-03,+836.1500E-03
+6.8000E-03,+836.1500E-03
+7.0000E-03,+836.1500E-03
+7.2000E-03,+798.6500E-03
+7.4000E-03,+786.1500E-03
+7.6000E-03,+748.6500E-03
+7.8000E-03,+736.1500E-03
+8.0000E-03,+717.4000E-03
+8.2000E-03,+692.4000E-03
+8.4000E-03,+667.4000E-03
+8.6000E-03,+642.4000E-03
+8.8000E-03,+623.6500E-03
+9.0000E-03,+598.6500E-03
+9.2000E-03,+573.6500E-03
+9.4000E-03,+554.9000E-03
+9.6000E-03,+517.4000E-03
+9.8000E-03,+504.9000E-03
+10.0000E-03,+479.9000E-03
+10.2000E-03,+461.1500E-03
+10.4000E-03,+436.1500E-03
+10.6000E-03,+454.9000E-03
+10.8000E-03,+473.6500E-03
+11.0000E-03,+486.1500E-03
+11.2000E-03,+504.9000E-03
+11.4000E-03,+523.6500E-03
+11.6000E-03,+529.9000E-03
+11.8000E-03,+561.1500E-03
+12.0000E-03,+573.6500E-03
+12.2000E-03,+586.1500E-03
+12.4000E-03,+592.4000E-03
+12.6000E-03,+617.4000E-03
+12.8000E-03,+629.9000E-03
+13.0000E-03,+648.6500E-03
+13.2000E-03,+661.1500E-03
+13.4000E-03,+667.4000E-03
+13.6000E-03,+686.1500E-03
+13.8000E-03,+667.4000E-03
