# Strom: 8.72 A
# Magnetfeld: -603 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1597
2;1657
3;1717
4;1810
5;1903
6;2012
7;2121
8;2106
9;2090
10;2023
11;1957
12;1809
13;1661
14;1535
15;1410
16;1352
17;1295
18;1224
19;1153
20;1137
21;1122
22;1123
23;1125
24;1128
25;1131
26;1161
27;1191
28;1247
29;1303
30;1413
31;1523
32;1642
33;1761
34;1839
35;1918
36;1991
37;2065
38;2058
39;2051
40;2024
41;1998
42;1924
43;1851
44;1814
45;1777
46;1782
47;1788
48;1834
49;1881
50;1999
51;2117
52;2353
53;2589
54;2872
55;3155
56;3279
57;3403
58;3275
59;3146
60;2901
61;2657
62;2444
63;2231
64;2124
65;2016
66;1903
67;1790
68;1799
69;1809
70;1860
71;1911
72;2058
73;2205
74;2283
75;2361
76;2383
77;2405
78;2343
79;2281
80;2169
81;2056
82;1914
83;1773
84;1668
85;1564
86;1461
87;1358
88;1340
89;1322
90;1278
91;1235
92;1210
93;1184
94;1183
95;1182
96;1182
97;1183
98;1178
99;1174
100;1241
101;1308
102;1365
103;1421
104;1525
105;1629
106;1719
107;1809
108;1898
109;1987
110;2069
111;2151
112;2147
113;2144
114;2109
115;2075
116;2056
117;2036
118;1939
119;1843
120;1822
121;1802
122;1765
123;1729
124;1717
125;1705
126;1767
127;1829
128;1955
129;2081
130;2262
131;2443
132;2675
133;2906
134;3031
135;3156
136;3189
137;3223
138;3026
139;2830
140;2664
141;2499
142;2324
143;2148
144;2011
145;1873
146;1816
147;1758
148;1706
149;1654
150;1681
151;1709
152;1757
153;1805
154;1894
155;1984
156;2062
157;2141
158;2200
159;2259
160;2299
161;2339
162;2266
163;2194
164;2129
165;2065
166;1985
167;1905
168;1800
169;1696
170;1591
171;1486
172;1431
173;1376
174;1327
175;1278
176;1270
177;1262
178;1229
179;1196
180;1183
181;1171
182;1159
183;1147
184;1164
185;1182
186;1188
187;1195
188;1221
189;1246
190;1275
191;1305
192;1334
193;1363
194;1399
195;1435
196;1479
197;1523
198;1604
199;1686
200;1783
201;1880
202;1952
203;2024
204;2106
205;2188
206;2229
207;2269
208;2270
209;2271
210;2295
211;2320
212;2285
213;2251
214;2213
215;2176
216;2143
217;2110
218;2045
219;1980
220;1935
221;1890
222;1910
223;1931
224;1917
225;1904
226;1946
227;1989
228;2036
229;2084
230;2169
231;2255
232;2386
233;2518
234;2699
235;2881
236;3052
237;3223
238;3399
239;3575
240;3641
241;3707
242;3677
243;3646
244;3572
245;3498
246;3374
247;3250
248;3052
249;2854
250;2722
251;2590
252;2481
253;2372
254;2256
255;2140
256;2072
257;2005
258;1943
259;1881
260;1874
261;1868
262;1862
263;1857
264;1882
265;1907
266;1931
267;1955
268;1995
269;2035
270;2085
271;2134
272;2188
273;2243
274;2282
275;2321
276;2354
277;2388
278;2421
279;2454
280;2431
281;2407
282;2409
283;2412
284;2365
285;2318
286;2270
287;2222
288;2173
289;2123
290;2057
291;1991
292;1920
293;1849
294;1793
295;1737
296;1675
297;1614
298;1559
299;1505
300;1476
301;1447
302;1422
303;1397
304;1353
305;1309
306;1295
307;1281
308;1270
309;1259
310;1242
311;1225
312;1232
313;1240
314;1221
315;1202
316;1213
317;1223
318;1218
319;1213
320;1203
321;1193
322;1188
323;1183
324;1195
325;1208
326;1193
327;1178
328;1214
329;1250
330;1237
331;1224
332;1238
333;1253
334;1259
335;1266
336;1285
337;1304
338;1332
339;1360
340;1362
341;1364
342;1402
343;1440
344;1476
345;1512
346;1527
347;1542
348;1584
349;1626
350;1661
351;1697
352;1715
353;1733
354;1785
355;1837
356;1859
357;1882
358;1910
359;1938
360;1982
361;2027
362;2046
363;2065
364;2083
365;2101
366;2133
367;2166
368;2188
369;2210
370;2236
371;2263
372;2270
373;2278
374;2273
375;2268
376;2286
377;2304
378;2294
379;2284
380;2333
381;2382
382;2396
383;2409
384;2408
385;2407
386;2383
387;2360
388;2347
389;2334
390;2349
391;2364
392;2330
393;2296
394;2330
395;2364
396;2326
397;2289
398;2272
399;2254
400;2265
401;2276
402;2263
403;2251
404;2207
405;2163
406;2164
407;2166
408;2177
409;2188
410;2172
411;2155
412;2174
413;2193
414;2145
415;2098
416;2104
417;2111
418;2069
419;2028
420;2057
421;2086
422;2072
423;2058
424;2043
425;2029
426;2019
427;2010
428;2005
429;2001
430;1992
431;1984
432;1972
433;1960
434;1974
435;1988
436;1980
437;1973
438;1944
439;1915
440;1921
441;1927
442;1917
443;1907
444;1900
445;1893
446;1885
447;1877
448;1862
449;1847
450;1857
451;1868
452;1864
453;1860
454;1842
455;1824
456;1838
457;1851
458;1848
459;1844
460;1857
461;1871
462;1867
463;1863
464;1835
465;1808
466;1828
467;1848
468;1840
469;1832
470;1845
471;1859
472;1855
473;1851
474;1844
475;1837
476;1816
477;1796
478;1826
479;1856
480;1852
481;1849
482;1845
483;1841
484;1835
485;1830
486;1842
487;1854
488;1862
489;1871
490;1863
491;1855
492;1858
493;1861
494;1875
495;1890
496;1888
497;1886
498;1867
499;1849
500;1844
501;1840
502;1871
503;1902
504;1901
505;1901
506;1925
507;1950
508;1951
509;1953
510;1944
511;1935
512;1970
513;2006
514;2036
515;2067
516;2042
517;2018
518;2014
519;2010
520;2031
521;2052
522;2067
523;2083
524;2095
525;2107
526;2126
527;2145
528;2144
529;2142
530;2176
531;2209
532;2200
533;2192
534;2220
535;2248
536;2233
537;2217
538;2241
539;2265
540;2265
541;2265
542;2277
543;2289
544;2286
545;2283
546;2306
547;2328
548;2336
549;2344
550;2313
551;2283
552;2327
553;2371
554;2343
555;2316
556;2317
557;2319
558;2273
559;2227
560;2232
561;2237
562;2224
563;2212
564;2156
565;2101
566;2088
567;2075
568;2045
569;2015
570;2014
571;2013
572;1946
573;1879
574;1839
575;1800
576;1761
577;1722
578;1692
579;1661
580;1652
581;1643
582;1600
583;1557
584;1527
585;1496
586;1477
587;1458
588;1451
589;1445
590;1425
591;1405
592;1372
593;1340
594;1335
595;1330
596;1333
597;1337
598;1326
599;1314
600;1294
601;1274
602;1274
603;1274
604;1278
605;1282
606;1290
607;1297
608;1266
609;1236
610;1261
611;1287
612;1309
613;1332
614;1344
615;1357
616;1352
617;1346
618;1361
619;1377
620;1416
621;1455
622;1452
623;1448
624;1509
625;1569
626;1593
627;1618
628;1670
629;1722
630;1777
631;1832
632;1867
633;1901
634;1964
635;2026
636;2080
637;2134
638;2199
639;2264
640;2305
641;2346
642;2382
643;2418
644;2415
645;2413
646;2408
647;2403
648;2408
649;2413
650;2356
651;2299
652;2267
653;2235
654;2201
655;2168
656;2117
657;2065
658;2041
659;2017
660;1980
661;1942
662;1942
663;1942
664;1938
665;1934
666;1958
667;1983
668;2078
669;2173
670;2184
671;2195
672;2267
673;2338
674;2432
675;2527
676;2643
677;2760
678;2839
679;2919
680;2996
681;3073
682;3192
683;3311
684;3334
685;3357
686;3340
687;3324
688;3293
689;3261
690;3122
691;2983
692;2852
693;2722
694;2612
695;2502
696;2358
697;2215
698;2177
699;2139
700;2063
701;1987
702;2019
703;2051
704;2010
705;1970
706;1998
707;2026
708;2030
709;2034
710;2030
711;2025
712;2043
713;2061
714;2122
715;2184
716;2197
717;2210
718;2205
719;2201
720;2230
721;2259
722;2243
723;2226
724;2167
725;2107
726;2054
727;2001
728;1913
729;1825
730;1769
731;1713
732;1639
733;1565
734;1525
735;1485
736;1454
737;1424
738;1384
739;1345
740;1342
741;1338
742;1334
743;1331
744;1371
745;1412
746;1428
747;1444
748;1477
749;1511
750;1567
751;1624
752;1680
753;1737
754;1790
755;1843
756;1906
757;1969
758;2033
759;2098
760;2174
761;2249
762;2301
763;2352
764;2387
765;2422
766;2446
767;2470
768;2477
769;2484
770;2415
771;2347
772;2322
773;2297
774;2228
775;2160
776;2142
777;2124
778;2120
779;2116
780;2158
781;2200
782;2264
783;2327
784;2394
785;2460
786;2618
787;2776
788;2878
789;2979
790;3055
791;3131
792;3088
793;3046
794;2937
795;2828
796;2639
797;2450
798;2325
799;2200
800;2088
801;1975
802;1907
803;1840
804;1825
805;1811
806;1842
807;1873
808;1895
809;1918
810;1945
811;1972
812;1990
813;2009
814;2018
815;2028
816;2038
817;2049
818;1965
819;1882
820;1817
821;1752
822;1679
823;1606
824;1526
825;1446
826;1408
827;1370
828;1337
829;1304
830;1337
831;1370
832;1368
833;1366
834;1380
835;1394
836;1429
837;1465
838;1493
839;1522
840;1569
841;1616
842;1691
843;1767
844;1853
845;1940
846;2017
847;2093
848;2175
849;2257
850;2283
851;2309
852;2332
853;2356
854;2283
855;2210
856;2165
857;2121
858;2086
859;2052
860;2046
861;2041
862;2127
863;2213
864;2270
865;2328
866;2478
867;2629
868;2779
869;2930
870;2991
871;3053
872;2931
873;2810
874;2605
875;2401
876;2268
877;2135
878;2024
879;1913
880;1854
881;1795
882;1815
883;1834
884;1877
885;1920
886;1969
887;2019
888;2079
889;2140
890;2091
891;2043
892;2000
893;1958
894;1864
895;1771
896;1700
897;1629
898;1563
899;1498
900;1452
901;1407
902;1439
903;1472
904;1470
905;1467
906;1502
907;1536
908;1601
909;1667
910;1683
911;1700
912;1815
913;1931
914;2008
915;2086
916;2167
917;2249
918;2249
