# Strom: 8.20 A
# Magnetfeld: -605 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1568
2;1677
3;1786
4;1862
5;1938
6;2012
7;2086
8;2050
9;2013
10;1913
11;1813
12;1655
13;1497
14;1396
15;1296
16;1256
17;1217
18;1166
19;1115
20;1105
21;1094
22;1074
23;1055
24;1080
25;1106
26;1107
27;1108
28;1157
29;1207
30;1298
31;1389
32;1483
33;1578
34;1692
35;1807
36;1871
37;1935
38;1958
39;1981
40;1962
41;1944
42;1898
43;1853
44;1792
45;1730
46;1693
47;1657
48;1732
49;1807
50;1895
51;1983
52;2194
53;2405
54;2656
55;2907
56;3018
57;3129
58;3017
59;2905
60;2688
61;2471
62;2325
63;2180
64;2028
65;1876
66;1801
67;1726
68;1763
69;1801
70;1868
71;1935
72;2032
73;2128
74;2254
75;2379
76;2353
77;2327
78;2249
79;2171
80;2057
81;1944
82;1824
83;1703
84;1601
85;1498
86;1407
87;1316
88;1274
89;1232
90;1212
91;1191
92;1194
93;1197
94;1188
95;1179
96;1180
97;1182
98;1197
99;1213
100;1247
101;1281
102;1363
103;1446
104;1520
105;1593
106;1697
107;1801
108;1893
109;1985
110;2082
111;2180
112;2202
113;2224
114;2229
115;2234
116;2166
117;2098
118;2054
119;2011
120;1936
121;1862
122;1831
123;1800
124;1811
125;1822
126;1881
127;1941
128;2049
129;2157
130;2360
131;2563
132;2777
133;2991
134;3147
135;3303
136;3297
137;3291
138;3165
139;3038
140;2816
141;2594
142;2393
143;2192
144;2092
145;1992
146;1908
147;1824
148;1788
149;1751
150;1750
151;1749
152;1807
153;1865
154;1954
155;2043
156;2113
157;2183
158;2231
159;2279
160;2279
161;2279
162;2237
163;2195
164;2134
165;2074
166;1961
167;1849
168;1771
169;1694
170;1613
171;1533
172;1465
173;1398
174;1361
175;1324
176;1295
177;1267
178;1234
179;1202
180;1172
181;1143
182;1160
183;1177
184;1159
185;1141
186;1160
187;1180
188;1192
189;1205
190;1218
191;1231
192;1235
193;1240
194;1311
195;1383
196;1453
197;1523
198;1565
199;1607
200;1689
201;1771
202;1862
203;1953
204;2008
205;2063
206;2114
207;2166
208;2200
209;2235
210;2216
211;2198
212;2184
213;2169
214;2123
215;2077
216;2035
217;1993
218;1959
219;1925
220;1896
221;1868
222;1859
223;1851
224;1834
225;1816
226;1847
227;1877
228;1945
229;2013
230;2099
231;2185
232;2311
233;2437
234;2607
235;2778
236;2994
237;3210
238;3330
239;3450
240;3544
241;3637
242;3635
243;3634
244;3557
245;3480
246;3321
247;3162
248;3028
249;2895
250;2726
251;2558
252;2437
253;2316
254;2221
255;2125
256;2091
257;2056
258;1996
259;1935
260;1923
261;1911
262;1898
263;1886
264;1916
265;1946
266;1986
267;2026
268;2125
269;2225
270;2229
271;2234
272;2318
273;2403
274;2437
275;2471
276;2519
277;2568
278;2567
279;2566
280;2542
281;2518
282;2475
283;2433
284;2374
285;2316
286;2266
287;2217
288;2148
289;2080
290;2011
291;1943
292;1848
293;1754
294;1706
295;1658
296;1592
297;1526
298;1501
299;1476
300;1437
301;1398
302;1365
303;1333
304;1323
305;1314
306;1307
307;1300
308;1285
309;1270
310;1229
311;1188
312;1209
313;1231
314;1215
315;1200
316;1170
317;1140
318;1165
319;1191
320;1162
321;1133
322;1147
323;1161
324;1151
325;1141
326;1166
327;1192
328;1190
329;1188
330;1172
331;1156
332;1179
333;1202
334;1194
335;1186
336;1206
337;1226
338;1255
339;1284
340;1302
341;1320
342;1324
343;1328
344;1366
345;1404
346;1399
347;1395
348;1434
349;1473
350;1516
351;1560
352;1575
353;1590
354;1653
355;1716
356;1717
357;1719
358;1757
359;1794
360;1819
361;1845
362;1882
363;1919
364;1947
365;1976
366;1982
367;1988
368;2034
369;2080
370;2111
371;2143
372;2157
373;2172
