# Strom: 8.01 A
# Magnetfeld: -604 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1947
2;1763
3;1580
4;1464
5;1349
6;1249
7;1149
8;1112
9;1074
10;1083
11;1092
12;1124
13;1155
14;1248
15;1342
16;1479
17;1617
18;1737
19;1858
20;1861
21;1864
22;1840
23;1817
24;1741
25;1665
26;1700
27;1736
28;1908
29;2080
30;2395
31;2710
32;2824
33;2939
34;2683
35;2427
36;2150
37;1873
38;1782
39;1691
40;1748
41;1804
42;1946
43;2088
44;2144
45;2201
46;2060
47;1919
48;1748
49;1578
50;1426
51;1274
52;1197
53;1120
54;1113
55;1107
56;1092
57;1077
58;1106
59;1135
60;1212
61;1290
62;1447
63;1604
64;1724
65;1844
66;1930
67;2016
68;1966
69;1916
70;1846
71;1776
72;1764
73;1753
74;1797
75;1841
76;2060
77;2279
78;2595
79;2911
80;2968
81;3025
82;2749
83;2474
84;2224
85;1975
86;1869
87;1764
88;1787
89;1810
90;1921
91;2032
92;2145
93;2259
94;2214
95;2169
96;1972
97;1775
98;1604
99;1434
100;1343
101;1252
102;1206
103;1160
104;1156
105;1153
106;1145
107;1137
108;1168
109;1199
110;1262
111;1325
112;1454
113;1583
114;1709
115;1835
116;1924
117;2013
118;2050
119;2087
120;2032
121;1978
122;1924
123;1871
124;1813
125;1755
126;1850
127;1945
128;2180
129;2416
130;2743
131;3071
132;3121
133;3170
134;2947
135;2724
136;2455
137;2186
138;2018
139;1850
140;1819
141;1788
142;1866
143;1945
144;2097
145;2250
146;2287
147;2324
148;2240
149;2157
150;1975
151;1792
152;1644
153;1496
154;1384
155;1272
156;1238
157;1205
158;1180
159;1156
160;1150
161;1145
162;1179
163;1212
164;1249
165;1287
166;1365
167;1444
168;1572
169;1700
170;1822
171;1944
172;2039
173;2134
174;2130
175;2127
176;2105
177;2083
178;2011
179;1940
180;1890
181;1840
182;1858
183;1876
184;2003
185;2129
186;2425
187;2722
188;2973
189;3224
190;3241
191;3258
192;3057
193;2856
194;2572
195;2288
196;2121
197;1955
198;1888
199;1822
200;1853
201;1884
202;2002
203;2120
204;2216
205;2313
206;2369
207;2425
208;2304
209;2183
210;2022
211;1862
212;1708
213;1555
214;1463
215;1372
216;1320
217;1269
218;1242
219;1216
220;1205
221;1194
222;1184
223;1174
224;1209
225;1244
226;1291
227;1339
228;1380
229;1422
230;1518
231;1614
232;1736
233;1858
234;1959
235;2060
236;2103
237;2147
238;2170
239;2193
240;2129
241;2065
242;2015
243;1965
244;1926
245;1886
246;1860
247;1833
248;1947
249;2061
250;2219
251;2378
252;2632
253;2887
254;3149
255;3410
256;3413
257;3417
258;3223
259;3030
260;2765
261;2501
262;2324
263;2147
264;2046
265;1944
266;1889
267;1834
268;1887
269;1941
270;2058
271;2175
272;2277
273;2379
274;2428
275;2477
276;2437
277;2397
278;2284
279;2171
280;2043
281;1916
282;1774
283;1633
284;1553
285;1473
286;1434
287;1394
288;1345
289;1295
290;1286
291;1276
292;1228
293;1180
294;1215
295;1249
296;1229
297;1209
298;1253
299;1297
300;1349
301;1401
302;1459
303;1518
304;1610
305;1703
306;1826
307;1950
308;2023
309;2096
310;2172
311;2247
312;2238
313;2228
314;2235
315;2243
316;2177
317;2111
318;2079
319;2047
320;2008
321;1969
322;1934
323;1900
324;1950
325;2001
326;2054
327;2107
328;2282
329;2458
330;2689
331;2920
332;3151
333;3382
334;3497
335;3613
336;3526
337;3440
338;3257
339;3074
340;2845
341;2617
342;2454
343;2292
344;2180
345;2068
346;2000
347;1933
348;1913
349;1894
350;1945
351;1996
352;2066
353;2136
354;2281
355;2427
356;2469
357;2511
358;2554
359;2597
360;2542
361;2488
362;2403
363;2318
364;2214
365;2111
366;2012
367;1914
368;1785
369;1657
370;1593
371;1529
372;1476
373;1423
374;1391
375;1359
376;1327
377;1295
378;1282
379;1270
380;1242
381;1214
382;1218
383;1223
384;1245
385;1267
386;1267
387;1268
388;1276
389;1285
390;1312
391;1340
392;1381
393;1423
