# Strom: 0.09 A
# Magnetfeld: -11 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;407
2;403
3;399
4;398
5;398
6;407
7;416
8;410
9;404
10;409
11;414
12;415
13;416
14;404
15;393
16;402
17;411
18;404
19;397
20;410
21;422
22;420
23;419
24;446
25;473
26;493
27;514
28;618
29;722
30;864
31;1006
32;1010
33;1013
34;893
35;774
36;693
37;612
38;576
39;540
40;517
41;495
42;474
43;453
44;452
45;450
46;433
47;415
48;419
49;423
50;428
51;433
52;430
53;428
54;423
55;418
56;422
57;426
58;417
59;408
60;417
61;427
62;424
63;421
64;420
65;420
66;422
67;424
68;440
69;456
70;462
71;467
72;490
73;513
74;571
75;629
76;753
77;878
78;1045
79;1212
80;1223
81;1235
82;1111
83;987
84;873
85;759
86;701
87;643
88;584
89;525
90;512
91;500
92;489
93;479
94;458
95;438
96;448
97;458
98;447
99;436
100;431
101;425
102;426
103;428
104;439
105;451
106;455
107;459
108;452
109;445
110;450
111;456
112;458
113;459
114;463
115;466
116;481
117;496
118;478
119;460
120;467
121;474
122;494
123;513
124;551
125;589
126;646
127;704
128;844
129;984
130;1194
131;1404
132;1448
133;1492
134;1373
135;1254
136;1085
137;916
138;834
139;753
140;672
141;591
142;580
143;569
144;542
145;516
146;508
147;499
148;493
149;487
150;471
151;456
152;461
153;466
154;460
155;453
156;455
157;457
158;450
159;443
160;449
161;456
162;447
163;439
164;440
165;441
166;450
167;460
168;463
169;466
170;467
171;467
172;476
173;485
174;494
175;503
176;516
177;529
178;523
179;517
180;545
181;573
182;615
183;658
184;741
185;824
186;970
187;1116
188;1301
189;1486
190;1497
191;1509
192;1390
193;1271
194;1125
195;980
196;894
197;809
198;734
199;658
200;633
201;607
202;584
203;561
204;530
205;500
206;502
207;504
208;492
209;480
210;484
211;489
212;482
213;475
214;466
215;458
216;465
217;473
218;466
219;460
220;455
221;450
222;449
223;449
224;466
225;483
226;479
227;475
228;469
229;463
230;473
231;483
232;482
233;481
234;480
235;480
236;477
237;474
238;481
239;488
240;501
241;514
242;518
243;523
244;538
245;554
246;590
247;626
248;674
249;722
250;850
251;979
252;1121
253;1263
254;1404
255;1546
256;1589
257;1633
258;1507
259;1382
260;1243
261;1105
262;972
263;840
264;775
265;711
266;675
267;640
268;615
269;590
270;572
271;554
272;540
273;527
274;529
275;531
276;520
277;509
278;500
279;492
280;504
281;516
282;511
283;506
284;508
285;510
286;492
287;474
288;482
289;491
290;491
291;492
292;475
293;459
294;466
295;473
296;466
297;459
298;463
299;468
300;459
301;450
302;457
303;465
304;462
305;460
306;470
307;481
308;496
309;511
310;507
311;504
312;511
313;518
314;515
315;513
316;524
317;536
318;541
319;546
320;558
321;570
322;599
323;629
324;670
325;711
326;776
327;840
328;928
329;1017
330;1159
331;1301
332;1445
333;1589
334;1639
335;1689
336;1642
337;1595
338;1478
339;1361
340;1227
341;1092
342;1011
343;929
344;851
345;774
346;742
347;711
348;679
349;648
350;621
351;594
352;585
353;577
354;562
355;547
356;543
357;538
358;538
359;538
360;526
361;514
362;513
363;513
364;509
365;505
366;501
367;496
368;487
369;477
370;487
371;497
372;484
373;472
374;479
375;485
376;477
377;470
378;473
379;476
380;471
381;466
382;465
383;464
384;471
385;479
386;470
387;462
388;462
389;462
390;477
391;493
392;483
393;473
394;475
395;476
396;482
397;487
398;497
399;506
400;496
401;487
402;494
403;502
404;495
405;489
406;483
407;477
408;493
409;510
410;522
411;535
412;525
413;515
414;527
415;540
416;554
417;569
418;579
419;589
420;597
421;606
422;623
423;641
424;672
425;703
426;734
427;766
428;816
429;867
430;941
431;1015
432;1106
433;1197
434;1300
435;1404
436;1521
437;1638
438;1724
439;1810
440;1785
441;1760
442;1731
443;1703
444;1593
