# Strom: 3.56 A
# Magnetfeld: -365 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1995
2;1844
3;1694
4;1563
5;1433
6;1329
7;1226
8;1178
9;1131
10;1096
11;1061
12;1035
13;1010
14;970
15;931
16;929
17;927
18;905
19;883
20;884
21;885
22;871
23;858
24;867
25;877
26;887
27;897
28;893
29;889
30;895
31;902
32;929
33;956
34;1006
35;1057
36;1066
37;1076
38;1144
39;1212
40;1306
41;1400
42;1514
43;1629
44;1735
45;1841
46;1962
47;2082
48;2115
49;2148
50;2186
51;2224
52;2325
53;2426
54;2588
55;2750
56;2852
57;2954
58;2830
59;2706
60;2639
61;2572
62;2503
63;2434
64;2402
65;2371
66;2362
67;2353
68;2289
69;2225
70;2076
71;1927
72;1786
73;1646
74;1525
75;1405
76;1344
77;1284
78;1209
79;1134
80;1123
81;1112
82;1072
83;1032
84;1017
85;1002
86;993
87;985
88;987
89;989
90;967
91;945
92;955
93;966
94;959
95;952
96;956
97;960
98;969
99;978
100;961
101;945
102;954
103;964
104;982
105;1000
106;1020
107;1040
108;1074
109;1108
110;1118
111;1129
112;1184
113;1239
114;1296
115;1353
116;1441
117;1529
118;1668
119;1806
120;1912
121;2018
122;2090
123;2163
124;2189
125;2215
126;2204
127;2193
128;2241
129;2290
130;2391
131;2493
132;2605
133;2717
134;2838
135;2960
136;2952
137;2945
138;2856
139;2767
140;2663
141;2560
142;2457
143;2355
144;2325
145;2296
146;2295
147;2295
148;2297
149;2299
150;2227
151;2154
152;2052
153;1950
154;1826
155;1703
156;1603
157;1503
158;1397
159;1291
160;1247
161;1204
162;1168
163;1132
164;1104
165;1075
166;1048
167;1020
168;1010
169;1000
170;985
171;970
172;963
173;956
174;959
175;962
176;949
177;937
178;927
179;918
180;922
181;926
182;936
183;947
184;941
185;935
186;946
187;958
188;946
189;935
190;940
191;946
192;936
193;927
194;937
195;947
196;974
197;1002
198;992
199;981
200;985
201;988
202;1016
203;1044
204;1065
205;1086
206;1111
207;1136
208;1175
209;1214
210;1256
211;1299
212;1388
213;1478
214;1543
215;1608
216;1706
217;1805
218;1897
219;1989
220;2060
221;2132
222;2216
223;2301
224;2322
225;2343
226;2364
227;2386
228;2394
229;2402
230;2431
231;2461
232;2504
233;2548
234;2667
235;2786
236;2900
237;3014
238;3108
239;3203
240;3257
241;3311
242;3323
243;3334
244;3289
245;3244
246;3165
247;3086
248;2954
249;2822
250;2768
251;2715
252;2664
253;2612
254;2600
255;2587
256;2579
257;2572
258;2602
259;2633
260;2605
261;2578
262;2510
263;2443
264;2414
265;2386
266;2296
267;2206
268;2124
269;2043
270;1914
271;1785
272;1718
273;1651
274;1598
275;1546
276;1477
277;1409
278;1382
279;1356
280;1318
