# Strom: 0.09 A
# Magnetfeld: -11 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;559
2;522
3;484
4;476
5;469
6;464
7;460
8;432
9;404
10;419
11;434
12;424
13;413
14;414
15;414
16;407
17;401
18;406
19;412
20;411
21;411
22;410
23;409
24;411
25;414
26;419
27;424
28;427
29;429
30;420
31;412
32;419
33;426
34;426
35;425
36;439
37;452
38;451
39;450
40;459
41;469
42;472
43;475
44;495
45;516
46;533
47;550
48;595
49;640
50;710
51;781
52;900
53;1019
54;1180
55;1341
56;1439
57;1538
58;1477
59;1417
60;1306
61;1195
62;1038
63;880
64;807
65;734
66;670
67;607
68;580
69;553
70;534
71;516
72;498
73;480
74;467
75;455
76;456
77;458
78;452
79;447
80;451
81;455
82;434
83;413
84;419
85;424
86;431
87;437
88;431
89;425
90;424
91;423
92;422
93;422
94;422
95;422
96;429
97;437
98;432
99;428
100;421
101;414
102;428
103;443
104;433
105;423
106;428
107;433
108;440
109;448
110;452
111;457
112;470
113;483
114;469
115;455
116;468
117;481
118;502
119;524
120;536
121;547
122;554
123;562
124;582
125;603
126;652
127;702
128;780
129;859
130;970
131;1081
132;1226
133;1371
134;1461
135;1551
136;1581
137;1612
138;1553
139;1495
140;1344
141;1193
142;1076
143;959
144;876
145;794
146;732
147;671
148;628
149;586
150;565
151;544
152;535
153;526
154;513
155;501
156;499
157;498
158;482
159;466
160;464
161;462
162;463
163;463
164;465
165;466
166;455
167;444
168;441
169;438
170;444
171;450
172;438
173;427
174;423
175;419
176;425
177;431
178;440
179;450
180;446
181;442
182;432
183;422
184;433
185;443
186;443
187;443
188;430
189;418
190;434
191;450
192;441
193;432
194;447
195;463
196;452
197;442
198;453
199;465
200;455
201;445
202;454
203;463
204;454
205;446
206;462
207;477
208;477
209;476
210;476
211;476
212;485
213;494
214;493
215;493
216;492
217;492
218;508
219;523
220;536
221;549
222;568
223;587
224;606
225;624
226;668
227;713
228;739
229;765
230;821
231;877
232;953
233;1030
234;1124
235;1218
236;1320
237;1423
238;1511
239;1599
240;1661
241;1724
242;1725
243;1726
244;1692
245;1658
246;1535
247;1413
248;1315
249;1218
250;1116
251;1015
252;942
253;869
254;829
255;789
256;760
257;731
258;696
259;662
260;634
261;607
262;600
263;594
264;563
265;533
266;539
267;545
268;539
269;533
270;523
271;513
272;521
273;529
274;506
275;484
276;485
277;486
278;492
279;498
280;491
281;484
282;475
283;466
284;461
285;456
286;468
287;481
288;467
289;453
290;455
291;458
292;462
293;465
294;452
295;438
296;450
297;463
298;454
299;445
300;434
301;424
302;428
303;433
304;436
305;440
306;438
307;436
308;446
309;455
310;449
311;443
312;446
313;449
314;441
315;434
316;434
317;434
318;439
319;445
320;438
321;431
322;437
323;443
324;453
325;462
326;450
327;438
328;443
329;448
330;443
331;438
332;445
333;452
334;447
335;441
336;445
337;450
338;445
339;441
340;464
341;487
342;475
343;463
344;455
345;446
346;459
347;472
348;467
349;463
350;456
351;449
352;443
353;438
354;449
355;460
356;457
357;454
358;460
359;467
360;456
361;446
362;451
363;455
364;465
365;474
366;480
367;485
368;488
369;492
370;479
371;467
372;472
373;477
374;476
375;476
376;467
377;458
378;465
379;472
380;477
381;482
382;490
383;497
384;498
385;499
386;491
387;483
388;485
389;488
390;491
391;494
392;492
393;490
394;496
395;503
396;497
397;492
398;496
399;501
400;502
401;503
402;497
403;491
404;513
405;535
406;526
407;517
408;520
409;524
410;525
411;526
412;529
413;531
414;535
415;539
416;531
417;524
418;526
419;528
420;537
421;546
422;543
423;539
424;550
425;562
426;557
427;552
428;550
429;548
430;567
431;585
432;588
433;590
434;581
435;573
436;582
437;591
438;593
439;596
440;589
441;582
442;594
443;606
444;590
445;574
446;588
447;603
448;592
449;581
450;596
451;611
452;607
453;603
454;611
455;618
456;605
457;592
458;600
459;607
460;603
461;599
462;605
463;611
464;617
465;623
466;615
467;607
468;602
469;596
470;601
471;606
472;610
473;614
474;606
475;597
476;594
477;591
478;598
479;606
480;595
481;585
482;590
483;595
484;593
485;591
486;584
487;578
488;589
489;600
490;593
491;585
492;582
493;580
494;591
495;602
496;581
497;560
498;565
499;570
500;579
501;588
502;579
503;569
504;570
505;572
506;569
507;566
508;560
509;555
510;564
511;573
512;563
513;553
514;544
515;535
516;530
517;526
518;534
519;542
520;540
521;538
522;536
523;534
524;537
525;541
526;527
527;514
528;519
529;523
530;510
531;496
532;511
533;526
534;520
535;514
536;507
537;501
538;495
539;490
540;489
541;489
542;499
543;510
544;511
545;512
546;499
547;487
548;494
549;501
550;506
551;512
552;503
553;493
554;486
555;480
556;482
557;485
558;485
559;486
560;468
561;450
562;461
563;473
564;482
565;492
566;479
567;466
568;476
569;485
570;481
571;478
572;482
573;487
574;489
575;491
576;486
577;481
578;477
579;474
580;480
581;485
582;478
583;471
584;471
585;470
586;467
587;464
588;470
589;475
590;475
591;474
592;465
593;456
594;455
595;455
596;463
597;471
598;464
599;458
600;460
601;462
602;469
603;476
604;476
605;477
606;472
607;467
608;478
609;489
610;478
611;468
612;461
613;454
614;465
615;475
616;469
617;463
618;464
619;466
620;463
621;461
622;463
623;465
624;465
625;465
626;477
627;488
628;485
629;482
630;489
631;497
632;498
633;499
634;488
635;477
636;485
637;493
638;497
639;501
640;501
641;501
642;499
643;498
644;489
645;481
646;493
647;506
648;509
649;513
650;517
651;522
652;514
653;506
654;526
655;547
656;550
657;554
658;554
659;554
660;563
661;572
662;583
663;595
664;603
665;612
666;638
667;664
668;683
669;703
670;719
671;735
672;785
673;835
674;870
675;905
676;985
677;1065
678;1143
679;1222
680;1317
681;1412
682;1480
683;1549
684;1621
685;1693
686;1684
687;1676
688;1660
689;1645
690;1565
691;1485
692;1390
693;1296
694;1213
695;1130
696;1013
697;897
698;865
699;833
700;792
701;751
702;722
703;694
704;659
705;624
706;609
707;595
708;578
709;560
710;557
711;555
712;556
713;557
714;536
715;515
716;518
717;521
718;520
719;519
720;517
721;516
722;515
723;514
724;519
725;524
726;508
727;492
728;495
729;499
730;486
731;473
732;469
733;464
734;477
735;491
736;475
737;459
738;483
739;507
740;494
741;481
742;485
743;490
744;481
745;472
746;493
747;515
748;500
749;484
750;483
751;483
752;490
753;498
754;494
755;490
756;497
757;504
758;504
759;503
760;503
761;503
762;510
763;516
764;515
765;514
766;515
767;516
768;522
769;529
770;540
771;551
772;559
773;567
774;574
775;581
776;590
777;600
778;638
779;676
780;710
781;745
782;792
783;840
784;948
785;1055
786;1169
787;1282
788;1366
789;1450
790;1548
791;1646
792;1633
793;1620
794;1536
795;1452
796;1307
797;1162
798;1044
799;926
800;845
801;764
802;722
803;680
804;670
805;659
806;625
807;590
808;584
809;577
810;568
811;559
812;545
813;532
814;519
815;507
816;499
817;491
818;495
819;500
820;500
821;501
822;487
823;474
824;490
825;507
826;494
827;482
828;481
829;480
830;485
831;490
832;486
833;482
834;481
835;480
836;483
837;486
838;490
839;493
840;507
841;521
842;513
843;506
844;513
845;520
846;516
847;513
848;506
849;499
850;511
851;523
852;520
853;518
854;532
855;546
856;558
857;569
858;583
859;597
860;631
861;666
862;732
863;799
864;873
865;948
866;1083
867;1219
868;1359
869;1499
870;1540
871;1580
872;1477
873;1373
874;1241
875;1108
876;997
877;886
878;800
879;714
880;662
881;611
882;589
883;567
884;550
885;533
886;534
887;536
888;521
889;506
890;522
891;537
892;515
893;493
894;482
895;472
896;488
897;504
898;486
899;468
900;463
901;459
902;459
903;459
904;475
905;492
906;482
907;472
908;461
909;450
910;452
911;455
912;471
913;488
914;489
915;491
916;500
917;509
918;509
