# Strom: 6.55 A
# Magnetfeld: -568 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1618
2;1461
3;1305
4;1183
5;1062
6;1048
7;1033
8;999
9;964
10;968
11;971
12;990
13;1009
14;1060
15;1110
16;1243
17;1375
18;1528
19;1681
20;1733
21;1784
22;1776
23;1768
24;1711
25;1655
26;1659
27;1664
28;1823
29;1983
30;2307
31;2632
32;2681
33;2730
34;2488
35;2246
36;2028
37;1810
38;1775
39;1740
40;1828
41;1917
42;1994
43;2072
44;1989
45;1907
46;1727
47;1547
48;1412
49;1277
50;1198
51;1120
52;1078
53;1036
54;1019
55;1003
56;1002
57;1002
58;1008
59;1013
60;1068
61;1123
62;1240
63;1357
64;1476
65;1595
66;1692
67;1790
68;1828
69;1867
70;1830
71;1793
72;1761
73;1730
74;1781
75;1832
76;2011
77;2190
78;2464
79;2738
80;2781
81;2824
82;2561
83;2297
84;2101
85;1905
86;1810
87;1715
88;1805
89;1895
90;2012
91;2130
92;2116
93;2102
94;1965
95;1829
96;1654
97;1479
98;1358
99;1238
100;1181
101;1125
102;1086
103;1048
104;1038
105;1028
106;1039
107;1050
108;1046
109;1042
110;1115
111;1189
112;1255
113;1321
114;1443
115;1566
116;1696
117;1827
118;1900
119;1974
120;1966
121;1957
122;1907
123;1857
124;1827
125;1798
126;1846
127;1895
128;2110
129;2325
130;2589
131;2854
132;2887
133;2921
134;2720
135;2519
136;2253
137;1987
138;1912
139;1838
140;1839
141;1840
142;1975
143;2110
144;2157
145;2205
146;2176
147;2146
148;1950
149;1754
150;1619
151;1483
152;1383
153;1284
154;1220
155;1156
156;1135
157;1114
158;1079
159;1043
160;1052
161;1060
162;1065
163;1071
164;1093
165;1116
166;1182
167;1248
168;1331
169;1415
170;1542
171;1670
172;1781
173;1892
174;1971
175;2050
176;2042
177;2035
178;1984
179;1933
180;1864
181;1796
182;1816
183;1837
184;1963
185;2090
186;2314
187;2538
188;2779
189;3021
190;3020
191;3020
192;2834
193;2649
194;2441
195;2234
196;2054
197;1874
198;1838
199;1801
200;1899
201;1997
202;2098
203;2200
204;2268
205;2335
206;2208
207;2081
208;1921
209;1762
210;1632
211;1502
212;1408
213;1314
214;1249
215;1184
216;1166
217;1148
218;1123
219;1099
220;1087
221;1075
222;1087
223;1099
224;1131
225;1164
226;1161
227;1159
228;1207
229;1256
230;1300
231;1345
232;1459
233;1572
234;1695
235;1819
236;1885
237;1952
238;2009
239;2066
240;2043
241;2021
242;1986
243;1951
244;1939
245;1928
246;1900
247;1873
248;1928
249;1984
250;2139
251;2295
252;2534
253;2774
254;2963
255;3152
256;3119
257;3087
258;2956
259;2826
260;2579
261;2333
262;2197
263;2061
264;1958
265;1856
266;1874
267;1892
268;1969
269;2045
270;2149
271;2253
272;2312
273;2371
274;2314
275;2256
276;2125
277;1994
278;1869
279;1745
280;1638
281;1532
282;1445
283;1358
284;1300
285;1243
286;1224
287;1205
288;1201
289;1196
290;1171
291;1145
292;1147
293;1150
294;1129
295;1109
296;1110
297;1111
298;1124
299;1138
300;1174
301;1211
302;1256
303;1301
304;1375
305;1450
306;1519
307;1589
308;1699
309;1809
310;1892
311;1974
312;2056
313;2139
314;2160
315;2181
316;2140
317;2100
318;2047
319;1995
320;1982
321;1969
322;1944
323;1920
324;1918
325;1916
326;1992
327;2067
328;2200
329;2334
330;2566
331;2798
332;2981
333;3165
334;3247
335;3330
336;3268
337;3206
338;3004
339;2802
340;2618
341;2434
342;2301
343;2167
344;2049
345;1931
346;1918
347;1905
348;1921
349;1938
350;2007
351;2077
352;2192
353;2306
354;2367
355;2427
356;2420
357;2414
358;2371
359;2329
360;2214
361;2100
362;2000
363;1901
364;1796
365;1691
366;1612
367;1533
368;1472
369;1412
370;1349
371;1286
372;1277
373;1268
374;1240
375;1212
376;1212
377;1212
378;1182
379;1151
380;1154
381;1156
382;1153
383;1150
384;1135
385;1120
386;1133
387;1146
388;1152
389;1157
390;1172
391;1186
392;1218
393;1251
394;1264
395;1277
