# Strom: 2.41 A
# Magnetfeld: -257 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1015
2;1010
3;1006
4;1006
5;1006
6;988
7;970
8;982
9;993
10;986
11;979
12;992
13;1005
14;991
15;978
16;1001
17;1024
18;1034
19;1043
20;1044
21;1045
22;1030
23;1016
24;1052
25;1089
26;1082
27;1076
28;1111
29;1147
30;1217
31;1287
32;1361
33;1435
34;1541
35;1647
36;1598
37;1548
38;1421
39;1294
40;1239
41;1184
42;1142
43;1100
44;1097
45;1094
46;1056
47;1018
48;1037
49;1056
50;1039
51;1022
52;1030
53;1038
54;1034
55;1031
56;1037
57;1044
58;1032
59;1020
60;1009
61;999
62;1027
63;1055
64;1045
65;1035
66;1035
67;1035
68;1066
69;1098
70;1118
71;1138
72;1149
73;1160
74;1166
75;1172
76;1210
77;1248
78;1298
79;1347
80;1479
81;1610
82;1747
83;1883
84;1908
85;1934
86;1799
87;1665
88;1517
89;1369
90;1321
91;1272
92;1223
93;1173
94;1140
95;1107
96;1117
97;1127
98;1114
99;1101
100;1103
101;1105
102;1090
103;1075
104;1078
105;1081
106;1068
107;1055
108;1067
109;1078
110;1081
111;1083
112;1083
113;1082
114;1081
115;1081
116;1108
117;1136
118;1109
119;1081
120;1093
121;1105
122;1148
123;1192
124;1207
125;1222
126;1233
127;1245
128;1273
129;1302
130;1372
131;1442
132;1537
133;1633
134;1793
135;1954
136;2080
137;2206
138;2118
139;2031
140;1833
141;1635
142;1545
143;1456
144;1373
145;1290
146;1250
147;1210
148;1186
149;1163
150;1151
151;1140
152;1135
153;1131
154;1141
155;1152
156;1117
157;1083
158;1103
159;1122
160;1108
161;1093
162;1101
163;1109
164;1098
165;1088
166;1087
167;1087
168;1103
169;1120
170;1102
171;1084
172;1101
173;1119
174;1128
175;1137
176;1150
177;1163
178;1160
179;1158
180;1179
181;1200
182;1213
183;1226
184;1240
185;1253
186;1299
187;1345
188;1394
189;1443
190;1522
191;1602
192;1753
193;1904
194;2030
195;2157
196;2187
197;2217
198;2078
199;1940
200;1760
201;1580
202;1487
203;1394
204;1361
205;1328
206;1280
207;1232
208;1222
209;1212
210;1187
211;1162
212;1151
213;1140
214;1149
215;1158
216;1136
217;1115
218;1123
219;1131
220;1118
221;1106
222;1105
223;1104
224;1117
225;1130
226;1125
227;1120
228;1104
229;1089
230;1087
231;1084
232;1099
233;1115
234;1093
235;1072
236;1081
237;1091
238;1122
239;1154
240;1120
241;1086
242;1132
243;1178
244;1193
245;1208
246;1218
247;1229
248;1250
249;1272
250;1262
251;1253
252;1297
253;1341
254;1380
255;1420
256;1475
257;1529
258;1624
259;1718
260;1861
261;2004
262;2126
263;2248
264;2259
265;2270
266;2142
267;2014
268;1858
269;1703
270;1610
271;1517
272;1429
273;1340
274;1296
275;1252
276;1222
277;1192
278;1199
279;1207
280;1185
281;1164
282;1155
283;1147
284;1140
285;1134
286;1119
287;1104
288;1108
289;1112
290;1129
291;1145
292;1135
293;1124
294;1110
295;1097
296;1095
297;1094
298;1086
299;1079
300;1068
301;1058
302;1097
303;1136
304;1104
305;1072
306;1093
307;1113
308;1103
309;1092
310;1098
311;1104
312;1111
313;1119
314;1141
315;1163
316;1150
317;1138
318;1160
319;1183
320;1179
321;1175
322;1192
323;1210
324;1239
325;1269
326;1258
327;1247
328;1254
329;1262
330;1305
331;1349
332;1351
333;1353
334;1379
335;1406
336;1459
337;1512
338;1584
339;1657
340;1748
341;1839
342;1964
343;2090
344;2191
345;2292
346;2312
347;2332
348;2219
349;2107
350;1989
351;1872
352;1778
353;1684
354;1571
355;1458
356;1420
357;1382
358;1351
359;1321
360;1297
361;1274
362;1279
363;1284
364;1243
365;1202
366;1196
367;1191
368;1175
369;1160
370;1163
371;1167
372;1158
373;1149
374;1153
375;1158
376;1158
377;1159
378;1126
379;1094
380;1103
381;1112
382;1127
383;1143
384;1119
385;1096
386;1094
387;1093
388;1084
389;1075
390;1082
391;1089
392;1085
393;1081
394;1085
395;1089
396;1075
397;1061
398;1061
399;1062
400;1087
401;1112
402;1120
