# Strom: 0.09 A
# Magnetfeld: -11 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;812
2;794
3;777
4;765
5;753
6;777
7;801
8;785
9;768
10;760
11;753
12;773
13;793
14;782
15;771
16;781
17;791
18;793
19;795
20;828
21;861
22;889
23;918
24;972
25;1027
26;1141
27;1255
28;1569
29;1883
30;2231
31;2579
32;2611
33;2644
34;2373
35;2103
36;1805
37;1508
38;1337
39;1166
40;1072
41;978
42;947
43;916
44;882
45;849
46;821
47;793
48;801
49;810
50;813
51;816
52;808
53;801
54;783
55;766
56;772
57;778
58;781
59;784
60;784
61;785
62;796
63;807
64;820
65;833
66;847
67;860
68;881
69;901
70;934
71;968
72;1054
73;1141
74;1289
75;1438
76;1771
77;2104
78;2468
79;2833
80;2814
81;2796
82;2487
83;2178
84;1875
85;1572
86;1393
87;1214
88;1130
89;1045
90;1007
91;969
92;924
93;880
94;868
95;856
96;837
97;819
98;813
99;807
100;812
101;818
102;811
103;804
104;804
105;805
106;802
107;798
108;795
109;791
110;806
111;821
112;814
113;806
114;821
115;836
116;856
117;877
118;898
119;920
120;936
121;952
122;1008
123;1065
124;1130
125;1195
126;1380
127;1565
128;1913
129;2261
130;2609
131;2958
132;2947
133;2936
134;2648
135;2360
136;2065
137;1770
138;1569
139;1368
140;1268
141;1168
142;1115
143;1063
144;1011
145;960
146;915
147;870
148;883
149;897
150;862
151;827
152;829
153;831
154;832
155;834
156;827
157;821
158;811
159;801
160;798
161;795
162;795
163;795
164;816
165;837
166;837
167;837
168;840
169;844
170;866
171;889
172;898
173;908
174;902
175;897
176;928
177;959
178;986
179;1013
180;1085
181;1157
182;1266
183;1375
184;1590
185;1804
186;2145
187;2486
188;2781
189;3077
190;3015
191;2954
192;2713
193;2473
194;2217
195;1962
196;1723
197;1484
198;1371
199;1258
200;1181
201;1105
202;1051
203;998
204;978
205;959
206;935
207;912
208;899
209;885
210;876
211;867
212;863
213;859
214;864
215;869
216;862
217;856
218;833
219;810
220;815
221;819
222;846
223;872
224;859
225;847
226;852
227;857
228;859
229;861
230;864
231;867
232;865
233;864
234;890
235;916
236;922
237;929
238;931
239;933
240;950
241;968
242;993
243;1018
244;1088
245;1159
246;1241
247;1323
248;1456
249;1590
250;1836
251;2082
252;2421
253;2760
254;2955
255;3151
256;3155
257;3159
258;2908
259;2657
260;2388
261;2119
262;1892
263;1665
264;1527
265;1390
266;1310
267;1231
268;1162
269;1094
270;1066
271;1038
272;1012
273;986
274;961
275;936
276;933
277;930
278;922
279;914
280;907
281;900
282;899
283;897
284;882
285;868
286;862
287;857
288;867
289;877
290;856
291;836
292;860
293;885
294;857
295;830
296;843
297;857
298;843
299;830
300;856
301;883
302;876
303;870
304;863
305;855
306;860
307;866
308;865
309;865
310;879
311;894
312;905
313;916
314;936
315;956
316;978
317;1001
318;1024
319;1048
320;1083
321;1118
322;1158
323;1198
324;1294
325;1390
326;1528
327;1665
328;1878
329;2091
330;2364
331;2637
332;2910
333;3184
334;3269
335;3355
336;3231
337;3108
338;2909
339;2710
340;2453
341;2197
342;2025
343;1853
344;1719
345;1586
346;1467
347;1349
348;1293
349;1238
350;1189
351;1141
352;1115
353;1090
354;1081
355;1073
356;1038
357;1003
358;992
359;981
360;974
361;968
362;956
363;944
364;942
365;940
366;922
367;904
368;904
369;903
370;909
371;915
372;914
373;913
374;899
375;886
376;884
377;882
378;869
379;856
380;862
381;868
382;860
383;852
384;854
385;855
386;862
387;869
388;844
389;819
390;836
391;854
392;854
393;854
394;858
395;863
396;870
397;877
398;879
399;881
400;877
401;872
402;870
403;868
404;891
405;915
406;901
407;888
408;915
409;941
410;948
411;954
412;967
413;980
414;988
415;996
416;1021
417;1046
418;1069
419;1093
420;1104
421;1114
422;1178
423;1243
424;1273
425;1303
426;1380
427;1458
428;1558
429;1658
430;1801
431;1944
432;2125
433;2307
434;2531
435;2756
436;2933
437;3110
438;3258
439;3407
440;3424
441;3442
442;3409
443;3376
444;3217
445;3059
446;2929
447;2798
448;2608
449;2418
450;2277
451;2136
452;2004
453;1872
454;1766
455;1661
456;1584
457;1507
458;1457
459;1406
460;1360
461;1314
462;1283
463;1253
464;1237
465;1221
466;1191
467;1162
468;1126
469;1091
470;1079
471;1068
472;1041
473;1014
474;1003
475;992
476;983
477;975
478;958
479;942
480;956
481;970
482;960
483;950
484;938
485;926
486;921
487;916
488;913
489;910
490;904
491;898
492;884
493;869
494;868
495;867
496;864
497;862
498;854
499;847
500;847
501;848
502;843
503;838
504;853
505;867
506;861
507;855
508;848
509;842
510;870
511;898
512;870
513;843
514;847
515;851
516;851
517;851
518;851
519;850
520;841
521;832
522;842
523;852
524;837
525;822
526;823
527;825
528;838
529;851
530;853
531;855
532;856
533;857
534;853
535;850
536;857
537;865
538;881
539;897
540;876
541;856
542;868
543;880
544;866
545;851
546;853
547;855
548;850
549;844
550;844
551;845
552;852
553;859
554;869
555;878
556;865
557;852
558;857
559;862
560;867
561;872
562;866
563;859
564;865
565;871
566;873
567;875
568;880
569;886
570;892
571;898
572;896
573;893
574;903
575;912
576;911
577;911
578;918
579;926
580;915
581;904
582;905
583;907
584;921
585;934
586;930
587;926
588;937
589;948
590;936
591;924
592;939
593;955
594;951
595;947
596;954
597;962
598;954
599;946
600;959
601;973
602;988
603;1004
604;1002
605;1000
606;1004
607;1008
608;998
609;989
610;1004
611;1019
612;1020
613;1022
614;1018
615;1013
616;1036
617;1060
618;1061
619;1063
620;1057
621;1051
622;1041
623;1031
624;1058
625;1086
626;1084
627;1082
628;1090
629;1098
630;1084
631;1071
632;1080
633;1089
634;1095
635;1101
636;1102
637;1103
638;1110
639;1117
640;1122
641;1128
642;1135
643;1143
644;1147
645;1150
646;1138
647;1127
648;1129
649;1132
650;1141
651;1150
652;1154
653;1159
654;1154
655;1150
656;1121
657;1092
658;1124
659;1157
660;1150
661;1144
662;1149
663;1154
664;1154
665;1153
666;1141
667;1129
668;1141
669;1154
670;1155
671;1155
672;1133
673;1112
674;1124
675;1137
676;1121
677;1106
678;1114
679;1121
680;1119
681;1116
682;1115
683;1113
684;1110
685;1107
686;1108
687;1109
688;1104
689;1099
690;1081
691;1064
692;1068
693;1072
694;1062
695;1052
696;1065
697;1079
698;1068
699;1058
700;1058
701;1058
702;1067
703;1077
704;1048
705;1020
706;1025
707;1030
708;1022
709;1014
710;1024
711;1034
712;1026
713;1019
714;1016
715;1013
716;999
717;984
718;990
719;996
720;982
721;968
722;975
723;982
724;962
725;942
726;938
727;934
728;927
729;920
730;937
731;954
732;938
733;921
734;930
735;939
736;919
737;898
738;915
739;933
740;926
741;919
742;924
743;929
744;917
745;905
746;906
747;908
748;901
749;895
750;901
751;907
752;903
753;899
754;883
755;868
756;874
757;880
758;890
759;900
760;883
761;866
762;875
763;884
764;875
765;866
766;862
767;859
768;867
769;875
770;866
771;858
772;863
773;868
774;851
775;834
776;835
777;836
778;843
779;849
780;854
781;859
782;869
783;879
784;868
785;858
786;862
787;866
788;857
789;849
790;840
791;831
792;844
793;857
794;850
795;844
796;850
797;857
798;857
799;858
800;837
801;816
802;823
803;830
804;843
805;856
806;835
807;814
808;831
809;849
810;835
811;820
812;843
813;867
814;850
815;833
816;841
817;850
818;853
819;856
820;855
821;854
822;861
823;867
824;854
825;841
826;841
827;842
828;875
829;909
830;881
831;852
832;877
833;901
834;893
835;885
836;877
837;869
838;872
839;875
840;890
841;905
842;905
843;906
844;921
845;937
846;964
847;992
848;977
849;961
850;984
851;1008
852;1027
853;1046
854;1079
855;1113
856;1119
857;1125
858;1158
859;1191
860;1231
861;1271
862;1324
863;1377
864;1424
865;1472
866;1569
867;1666
868;1762
869;1858
870;1976
871;2094
872;2207
873;2319
874;2464
875;2610
876;2744
877;2878
878;2965
879;3052
880;3111
881;3170
882;3177
883;3185
884;3129
885;3074
886;2957
887;2841
888;2670
889;2500
890;2312
891;2124
892;2004
893;1885
894;1752
895;1620
896;1540
897;1460
898;1394
899;1329
900;1262
901;1196
902;1151
903;1106
904;1093
905;1080
906;1052
907;1025
908;1002
909;979
910;974
911;970
912;954
913;938
914;941
915;944
916;924
917;905
918;903
919;901
920;896
921;891
922;896
923;900
924;892
925;885
926;880
927;875
928;861
929;847
930;848
931;849
932;859
933;869
934;858
935;846
936;853
937;859
938;851
939;843
940;863
941;883
942;876
943;870
944;874
945;878
946;878
947;878
948;869
949;859
950;856
951;852
952;867
953;881
954;888
955;895
956;884
957;874
958;904
959;933
960;932
961;932
962;951
963;971
964;973
965;976
966;998
967;1020
968;1056
969;1093
970;1135
971;1177
972;1248
973;1320
974;1384
975;1448
976;1552
977;1656
978;1813
979;1970
980;2103
981;2237
982;2419
983;2601
984;2703
985;2806
986;2899
987;2993
988;2966
989;2939
990;2825
991;2710
992;2524
993;2339
994;2136
995;1933
996;1748
997;1564
998;1452
999;1341
1000;1281
1001;1221
1002;1150
1003;1080
1004;1062
1005;1045
1006;1008
1007;972
1008;940
1009;909
1010;907
1011;905
1012;897
1013;889
1014;874
1015;859
1016;860
1017;862
1018;856
1019;851
1020;850
1021;849
1022;837
1023;826
1024;825
1025;825
1026;840
1027;855
1028;835
1029;815
1030;835
1031;855
1032;848
1033;841
1034;837
1035;833
1036;841
1037;849
1038;840
1039;831
1040;853
1041;875
1042;871
1043;868
1044;899
1045;930
1046;934
1047;938
1048;964
1049;991
1050;1037
1051;1084
1052;1132
1053;1181
1054;1264
1055;1347
1056;1457
1057;1566
1058;1709
1059;1852
1060;2019
1061;2187
1062;2331
1063;2475
1064;2586
1065;2698
1066;2708
1067;2718
1068;2646
1069;2575
1070;2385
1071;2195
1072;1989
1073;1784
1074;1620
1075;1456
1076;1347
1077;1239
1078;1166
1079;1093
1080;1039
1081;985
1082;972
1083;959
1084;936
1085;913
1086;886
1087;859
1088;850
1089;841
1090;847
1091;853
1092;840
1093;828
1094;845
1095;863
1096;853
1097;842
1098;840
1099;837
1100;831
1101;826
1102;840
1103;854
1104;852
1105;850
1106;834
1107;818
1108;836
1109;854
1110;872
1111;890
1112;912
1113;935
1114;957
1115;980
1116;999
1117;1018
1118;1077
1119;1136
1120;1204
1121;1273
1122;1364
1123;1456
1124;1593
1125;1730
1126;1899
1127;2068
1128;2202
1129;2336
1130;2440
1131;2545
1132;2553
1133;2560
1134;2432
1135;2305
1136;2112
1137;1920
1138;1752
1139;1585
1140;1458
1141;1331
1142;1213
1143;1096
1144;1047
1145;999
1146;956
1147;914
1148;905
1149;897
1150;893
1151;890
1152;866
1153;841
1154;828
1155;816
1156;819
1157;823
1158;828
1159;833
1160;833
1161;834
1162;827
