# Strom: 1.86 A
# Magnetfeld: -201 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;806
2;725
3;645
4;609
5;573
6;544
7;515
8;489
9;464
10;472
11;481
12;465
13;449
14;451
15;453
16;439
17;426
18;428
19;429
20;428
21;427
22;433
23;439
24;435
25;432
26;426
27;420
28;429
29;439
30;430
31;422
32;430
33;439
34;454
35;470
36;475
37;481
38;479
39;478
40;502
41;526
42;565
43;603
44;660
45;717
46;803
47;889
48;960
49;1032
50;1076
51;1121
52;1093
53;1066
54;1021
55;977
56;943
57;910
58;914
59;918
60;966
61;1015
62;1055
63;1096
64;1116
65;1136
66;1048
67;960
68;887
69;814
70;745
71;677
72;625
73;573
74;543
75;513
76;508
77;504
78;492
79;481
80;478
81;476
82;463
83;450
84;454
85;459
86;453
87;447
88;452
89;457
90;453
91;450
92;448
93;447
94;442
95;438
96;430
97;422
98;432
99;442
100;445
101;449
102;458
103;467
104;461
105;455
106;454
107;453
108;459
109;464
110;469
111;473
112;485
113;496
114;504
115;512
116;532
117;552
118;593
119;635
120;679
121;724
122;780
123;836
124;914
125;991
126;1062
127;1133
128;1173
129;1213
130;1152
131;1092
132;1039
133;987
134;972
135;957
136;942
137;927
138;946
139;966
140;1036
141;1106
142;1136
143;1165
144;1189
145;1213
146;1170
147;1128
148;1050
149;972
150;908
151;845
152;778
153;712
154;668
155;625
156;594
157;563
158;544
159;524
160;524
161;524
162;511
163;499
164;493
165;488
166;486
167;484
168;482
169;480
170;476
171;472
172;469
173;465
174;465
175;465
176;455
177;444
178;450
179;456
180;457
181;459
182;458
183;458
184;461
185;463
186;455
187;447
188;445
189;444
190;454
191;465
192;446
193;427
194;452
195;476
196;472
197;468
198;465
199;462
200;477
201;492
202;488
203;484
204;492
205;501
206;501
207;501
208;509
209;516
210;531
211;546
212;562
213;578
214;588
215;599
216;611
217;623
218;645
219;668
220;722
221;776
222;843
223;910
224;976
225;1042
226;1102
227;1161
228;1186
229;1212
230;1211
231;1210
232;1207
233;1205
234;1165
235;1125
236;1075
237;1025
238;1009
239;992
240;968
241;943
242;939
243;936
244;958
245;981
246;1019
247;1058
248;1096
249;1133
250;1160
251;1187
252;1221
253;1254
254;1253
255;1253
256;1219
257;1186
258;1136
259;1086
260;1024
261;962
262;921
263;879
264;824
265;768
266;748
267;728
268;700
269;673
270;647
271;621
272;600
273;579
274;580
275;581
276;566
277;551
278;541
279;532
280;525
281;518
282;508
283;499
284;493
285;487
286;484
287;480
288;483
289;487
290;488
291;489
292;489
293;489
294;480
295;472
296;479
297;486
298;478
299;471
300;462
301;454
302;452
303;451
304;467
305;484
306;470
307;456
308;466
309;476
310;469
311;462
312;458
313;454
314;449
315;445
316;452
317;460
318;469
319;478
320;469
321;460
322;475
323;490
324;480
325;471
326;463
327;456
328;470
329;484
330;467
331;451
332;458
333;466
334;467
335;467
336;455
337;443
338;464
339;485
340;482
341;479
342;470
343;462
344;471
345;480
346;473
347;466
348;482
349;498
350;484
351;470
352;480
353;491
354;482
355;473
356;485
357;497
358;490
359;482
360;490
361;499
362;495
363;492
364;491
365;490
366;509
367;528
368;528
369;528
370;525
371;522
372;514
373;506
374;519
375;532
376;518
377;505
378;514
379;523
380;531
381;539
382;528
383;516
384;531
385;545
386;544
387;544
388;548
389;552
390;548
391;545
392;542
393;538
394;572
395;605
396;592
397;578
398;583
399;587
400;598
401;609
402;614
403;619
404;617
405;614
406;639
407;664
408;642
409;621
410;634
411;648
412;650
413;653
414;677
415;702
416;700
417;697
418;706
419;715
420;723
421;731
422;724
423;717
424;730
425;742
426;756
427;771
428;793
429;816
430;811
431;807
432;802
433;798
434;825
435;852
436;848
437;845
438;845
439;846
440;843
441;841
442;864
443;887
444;877
445;867
446;879
447;892
448;887
449;881
450;903
451;925
452;927
453;930
454;925
455;920
456;908
457;897
458;905
459;914
460;937
461;961
462;948
463;936
464;928
465;921
466;941
467;962
468;951
469;940
470;923
471;906
472;902
473;899
474;909
475;919
476;924
477;929
478;917
479;906
480;906
481;906
482;891
483;876
484;879
485;883
486;875
487;867
488;861
489;856
490;871
491;886
492;864
493;843
494;845
495;847
496;808
497;769
498;790
499;812
500;788
501;764
502;776
503;789
504;776
505;764
506;744
507;724
508;726
509;728
510;720
511;712
512;709
513;706
514;696
515;687
516;677
517;667
518;662
519;656
520;652
521;647
522;646
523;644
524;652
525;660
526;643
527;627
528;619
529;612
530;620
531;629
532;613
533;597
534;575
535;552
536;565
537;578
538;577
539;576
540;563
541;550
542;559
543;569
544;556
545;544
546;540
547;536
548;545
549;554
550;550
551;547
552;542
553;538
554;538
555;539
556;534
557;530
558;522
559;514
560;516
561;517
562;515
563;513
564;518
565;523
566;510
567;496
568;493
569;491
570;501
571;511
572;505
573;500
574;494
575;488
576;490
577;493
578;493
579;493
580;487
581;481
582;484
583;487
584;489
585;491
586;489
587;487
588;489
589;492
590;485
591;478
592;475
593;472
594;485
595;497
596;488
597;479
598;470
599;461
600;474
601;487
602;479
603;472
604;483
605;495
606;498
607;502
608;509
609;517
610;499
611;482
612;484
613;486
614;479
615;473
616;477
617;482
618;491
619;501
620;502
621;503
622;494
623;484
624;492
625;499
626;498
627;496
628;501
629;506
630;499
631;493
632;510
633;526
634;518
635;510
636;512
637;515
638;508
639;500
640;520
641;540
642;528
643;517
644;528
645;539
646;557
647;576
648;572
649;569
650;582
651;595
652;605
653;616
654;619
655;622
656;642
657;662
658;682
659;702
660;734
661;767
662;814
663;861
664;884
665;907
666;981
667;1055
668;1085
669;1114
670;1172
671;1230
672;1252
673;1275
674;1278
675;1281
676;1267
677;1254
678;1212
679;1170
680;1147
681;1124
682;1078
683;1031
684;1040
685;1049
686;1021
687;994
688;1026
689;1059
690;1089
691;1120
692;1121
693;1122
694;1169
695;1216
696;1249
697;1283
698;1246
699;1209
700;1203
701;1198
702;1138
703;1079
704;1013
705;947
706;908
707;869
708;811
709;753
710;713
711;674
712;672
713;671
714;639
