# Strom: 5.70 A
# Magnetfeld: -525 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1924
2;2019
3;2114
4;2135
5;2155
6;2068
7;1981
8;1851
9;1722
10;1594
11;1466
12;1357
13;1249
14;1194
15;1139
16;1095
17;1051
18;1034
19;1017
20;996
21;976
22;981
23;986
24;984
25;983
26;990
27;998
28;1032
29;1067
30;1084
31;1101
32;1169
33;1236
34;1306
35;1376
36;1520
37;1665
38;1772
39;1880
40;1948
41;2015
42;1982
43;1949
44;1920
45;1891
46;1856
47;1822
48;1839
49;1857
50;1932
51;2008
52;2160
53;2313
54;2534
55;2756
56;2838
57;2921
58;2847
59;2773
60;2566
61;2359
62;2209
63;2059
64;1966
65;1873
66;1874
67;1875
68;1932
69;1989
70;2079
71;2169
72;2185
73;2202
74;2141
75;2081
76;1970
77;1859
78;1732
79;1605
80;1497
81;1389
82;1332
83;1275
84;1228
85;1181
86;1147
87;1113
88;1100
89;1088
90;1058
91;1028
92;1046
93;1064
94;1052
95;1040
96;1048
97;1055
98;1057
99;1059
100;1076
101;1093
102;1129
103;1164
104;1191
105;1218
106;1264
107;1311
108;1414
109;1517
110;1625
111;1734
112;1851
113;1968
114;2051
115;2134
116;2168
117;2202
118;2220
119;2239
120;2184
121;2130
122;2099
123;2069
124;2046
125;2024
126;2048
127;2072
128;2158
129;2245
130;2416
131;2587
132;2783
133;2980
134;3147
135;3315
136;3323
137;3331
138;3190
139;3049
140;2858
141;2666
142;2470
143;2274
144;2223
145;2173
146;2122
147;2071
148;2061
149;2052
150;2115
151;2179
152;2245
153;2311
154;2370
155;2428
156;2428
157;2428
158;2355
159;2283
160;2160
161;2037
162;1912
163;1788
164;1696
165;1604
166;1514
167;1425
168;1361
169;1296
170;1250
171;1203
172;1186
173;1169
174;1159
175;1149
176;1114
177;1079
178;1084
179;1090
180;1071
181;1053
182;1063
183;1073
184;1076
185;1080
186;1083
187;1086
188;1086
189;1087
190;1083
191;1079
192;1091
193;1103
194;1115
195;1127
196;1147
197;1167
198;1201
199;1234
200;1276
201;1319
202;1389
203;1459
204;1525
205;1591
206;1667
207;1742
208;1813
209;1883
210;1959
211;2036
212;2067
213;2099
214;2131
215;2163
216;2145
217;2126
218;2103
219;2081
220;2045
221;2010
222;1973
223;1936
224;1908
225;1881
226;1880
227;1879
228;1913
229;1948
230;1984
231;2020
232;2122
233;2224
234;2344
235;2464
236;2634
237;2804
238;2897
239;2990
240;3078
241;3166
242;3132
243;3098
244;3052
245;3006
246;2884
247;2763
248;2613
249;2462
250;2403
251;2345
252;2257
253;2170
254;2108
255;2047
256;2005
257;1963
258;1957
259;1951
260;1966
261;1982
262;1994
263;2005
264;2066
265;2127
266;2177
267;2228
268;2279
269;2330
270;2376
271;2421
272;2402
273;2382
274;2411
275;2440
276;2359
277;2279
278;2225
279;2171
280;2102
281;2034
282;1953
283;1872
284;1821
285;1770
286;1711
287;1652
288;1616
289;1580
290;1503
291;1426
292;1399
293;1372
294;1346
295;1320
296;1291
297;1262
298;1262
299;1263
300;1229
301;1195
302;1195
303;1195
304;1175
305;1155
306;1161
307;1168
308;1164
309;1161
310;1158
311;1155
312;1155
313;1154
314;1141
315;1128
316;1108
317;1088
318;1094
319;1100
320;1087
321;1074
322;1080
323;1087
324;1085
325;1084
326;1090
327;1096
328;1095
329;1095
330;1092
331;1090
332;1087
333;1084
334;1104
335;1124
336;1119
337;1114
338;1116
339;1119
340;1143
341;1168
342;1167
343;1167
344;1157
345;1147
346;1168
347;1190
348;1199
349;1209
350;1218
351;1227
352;1245
353;1263
354;1283
355;1304
356;1323
357;1342
358;1358
359;1375
360;1390
361;1406
362;1446
363;1487
364;1478
365;1469
366;1490
367;1512
368;1555
369;1599
370;1637
371;1676
372;1688
373;1701
374;1754
375;1808
376;1812
377;1816
378;1839
379;1861
380;1917
381;1973
382;1991
383;2010
384;2030
385;2051
386;2066
387;2081
388;2083
389;2085
390;2139
391;2194
392;2176
393;2157
394;2176
395;2195
396;2186
397;2178
398;2197
399;2215
400;2217
401;2218
402;2204
403;2191
404;2193
405;2196
406;2234
407;2273
408;2239
409;2206
410;2218
411;2231
412;2196
413;2162
414;2195
415;2228
416;2219
417;2210
418;2201
419;2192
420;2196
421;2201
422;2191
423;2182
424;2163
425;2145
426;2146
427;2147
428;2148
429;2149
430;2144
431;2139
432;2149
433;2160
434;2173
435;2187
436;2173
437;2158
438;2168
439;2177
440;2151
441;2125
442;2170
443;2216
444;2211
445;2206
446;2204
447;2201
448;2198
449;2194
450;2185
451;2176
452;2182
453;2188
454;2178
455;2167
456;2193
457;2219
458;2204
459;2190
460;2172
461;2155
462;2204
463;2254
464;2225
465;2197
466;2192
467;2187
468;2206
469;2225
470;2245
471;2264
472;2248
473;2233
474;2217
475;2202
476;2203
477;2205
478;2205
479;2205
480;2217
481;2228
482;2225
483;2223
484;2239
485;2256
486;2240
487;2224
488;2227
489;2230
490;2244
491;2258
492;2249
493;2239
494;2264
495;2289
496;2248
497;2207
498;2213
499;2219
500;2245
501;2271
502;2248
503;2226
504;2206
505;2187
506;2199
507;2211
508;2235
509;2260
510;2260
511;2261
512;2254
513;2248
514;2247
515;2245
516;2250
517;2255
518;2243
519;2231
520;2242
521;2253
522;2214
523;2175
524;2183
525;2191
526;2203
527;2216
528;2209
529;2202
530;2158
531;2114
532;2115
533;2116
534;2101
535;2087
536;2106
537;2125
538;2088
539;2052
540;2038
541;2025
542;1997
543;1968
544;1959
545;1951
546;1912
547;1873
548;1879
549;1885
550;1851
551;1817
552;1777
553;1737
554;1711
555;1685
556;1669
557;1654
558;1631
559;1608
560;1552
561;1496
562;1470
563;1445
564;1445
565;1445
566;1405
567;1366
568;1346
569;1326
570;1311
571;1295
572;1291
573;1286
574;1267
575;1249
576;1247
577;1246
578;1214
579;1182
580;1195
581;1209
582;1186
583;1164
584;1169
585;1175
586;1168
587;1161
588;1148
589;1134
590;1113
591;1092
592;1108
593;1124
594;1100
595;1077
596;1089
597;1101
598;1090
599;1080
600;1093
601;1107
602;1116
603;1126
604;1119
605;1111
606;1122
607;1132
608;1123
609;1113
610;1119
611;1124
612;1124
613;1124
614;1152
615;1181
616;1192
617;1202
618;1216
619;1230
620;1228
621;1225
622;1230
623;1236
624;1249
625;1263
626;1286
627;1309
628;1341
629;1374
630;1400
631;1427
632;1449
633;1470
634;1531
635;1593
636;1641
637;1689
638;1716
639;1743
640;1808
641;1874
642;1956
643;2038
644;2111
645;2184
646;2240
647;2297
648;2366
649;2435
650;2474
651;2514
652;2529
653;2543
654;2544
655;2546
656;2520
657;2494
658;2487
659;2481
660;2442
661;2403
662;2384
663;2365
664;2358
665;2352
666;2302
667;2252
668;2262
669;2273
670;2297
671;2322
672;2384
673;2447
674;2482
675;2517
676;2618
677;2719
678;2788
679;2857
680;2946
681;3036
682;3070
683;3105
684;3182
685;3259
686;3177
687;3095
688;3092
689;3089
690;2963
691;2838
692;2695
693;2552
694;2444
695;2337
696;2281
697;2225
698;2157
699;2090
700;2047
701;2005
702;2017
703;2030
704;2037
705;2044
706;2064
707;2084
708;2084
709;2084
710;2104
711;2125
712;2136
713;2146
714;2101
715;2055
716;1991
717;1927
718;1912
719;1897
720;1809
721;1722
722;1654
723;1587
724;1521
725;1456
726;1415
727;1374
728;1329
729;1284
730;1257
731;1231
732;1219
733;1208
734;1183
735;1158
736;1166
737;1175
738;1184
739;1193
740;1164
741;1135
742;1144
743;1154
744;1141
745;1128
746;1168
747;1209
748;1209
749;1209
750;1223
751;1237
752;1277
753;1317
754;1382
755;1447
756;1493
757;1539
758;1575
759;1611
760;1663
761;1715
762;1791
763;1868
764;1949
765;2030
766;2132
767;2234
768;2302
769;2371
770;2420
771;2470
772;2468
773;2467
774;2431
775;2395
776;2361
777;2327
778;2333
779;2339
780;2358
781;2378
782;2413
783;2448
784;2541
785;2634
786;2737
787;2840
788;2960
789;3080
790;3170
791;3260
792;3192
793;3124
794;2990
795;2857
796;2698
797;2539
798;2382
799;2226
800;2163
801;2100
802;2103
803;2106
804;2075
805;2043
806;2098
807;2152
808;2160
809;2169
810;2172
811;2175
812;2142
813;2110
814;2016
815;1922
816;1832
817;1742
818;1645
819;1547
820;1482
821;1416
822;1353
823;1291
824;1271
825;1252
826;1236
827;1221
828;1192
829;1164
830;1183
831;1203
832;1214
833;1225
834;1235
835;1245
836;1286
837;1326
838;1345
839;1364
840;1400
841;1436
842;1493
843;1550
844;1601
845;1653
846;1691
847;1730
848;1848
849;1965
850;2041
851;2116
852;2197
853;2277
854;2332
855;2387
856;2325
857;2264
858;2237
859;2211
860;2157
861;2103
862;2143
863;2183
864;2244
865;2306
866;2399
867;2492
868;2608
869;2724
870;2750
871;2777
872;2663
873;2550
874;2367
875;2185
876;2051
877;1918
878;1854
879;1790
880;1800
881;1811
882;1820
883;1830
884;1880
885;1930
886;1903
887;1876
888;1821
889;1766
890;1658
891;1551
892;1471
893;1391
894;1346
895;1302
896;1259
897;1217
898;1169
899;1121
900;1137
901;1153
902;1178
903;1203
904;1216
905;1230
906;1264
907;1299
908;1299
909;1300
910;1347
911;1394
912;1463
913;1532
914;1560
915;1589
916;1685
917;1781
918;1781
