# Strom: 5.42 A
# Magnetfeld: -508 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1910
2;1981
3;2053
4;2023
5;1993
6;1918
7;1843
8;1703
9;1564
10;1439
11;1314
12;1238
13;1162
14;1115
15;1068
16;1069
17;1071
18;1034
19;997
20;1000
21;1004
22;990
23;977
24;981
25;986
26;984
27;982
28;992
29;1002
30;1040
31;1078
32;1132
33;1186
34;1263
35;1340
36;1465
37;1589
38;1710
39;1831
40;1918
41;2005
42;1987
43;1968
44;1937
45;1906
46;1894
47;1883
48;1890
49;1898
50;1952
51;2007
52;2185
53;2364
54;2551
55;2739
56;2855
57;2972
58;2898
59;2825
60;2628
61;2431
62;2291
63;2151
64;2078
65;2005
66;2015
67;2025
68;2080
69;2136
70;2218
71;2300
72;2294
73;2288
74;2203
75;2118
76;2010
77;1902
78;1766
79;1631
80;1523
81;1415
82;1363
83;1311
84;1252
85;1194
86;1167
87;1140
88;1119
89;1099
90;1084
91;1069
92;1066
93;1064
94;1060
95;1057
96;1064
97;1071
98;1085
99;1099
100;1125
101;1150
102;1147
103;1144
104;1195
105;1247
106;1295
107;1343
108;1425
109;1507
110;1601
111;1695
112;1800
113;1906
114;2055
115;2204
116;2236
117;2269
118;2261
119;2253
120;2233
121;2214
122;2159
123;2104
124;2060
125;2016
126;2045
127;2073
128;2146
129;2218
130;2405
131;2592
132;2773
133;2955
134;3102
135;3249
136;3232
137;3216
138;3063
139;2911
140;2732
141;2552
142;2435
143;2317
144;2196
145;2074
146;2035
147;1995
148;2013
149;2032
150;2091
151;2151
152;2205
153;2259
154;2280
155;2301
156;2275
157;2248
158;2197
159;2146
160;2021
161;1895
162;1790
163;1684
164;1583
165;1482
166;1409
167;1335
168;1298
169;1262
170;1222
171;1183
172;1164
173;1145
174;1120
175;1095
176;1078
177;1060
178;1060
179;1061
180;1064
181;1068
182;1062
183;1057
184;1072
185;1087
186;1043
187;999
188;1031
189;1064
190;1085
191;1107
192;1092
193;1078
194;1100
195;1123
196;1155
197;1187
198;1221
199;1254
200;1277
201;1301
202;1357
203;1413
204;1469
205;1525
206;1630
207;1735
208;1828
209;1921
210;1996
211;2070
212;2098
213;2126
214;2173
215;2221
216;2235
217;2250
218;2242
219;2234
220;2212
221;2191
222;2144
223;2098
224;2093
225;2087
226;2080
227;2074
228;2124
229;2174
230;2219
231;2264
232;2360
233;2457
234;2589
235;2721
236;2867
237;3013
238;3126
239;3239
240;3351
241;3463
242;3458
243;3453
244;3383
245;3313
246;3174
247;3035
248;2929
249;2822
250;2711
251;2600
252;2498
253;2396
254;2330
255;2265
256;2237
257;2210
258;2185
259;2160
260;2178
261;2196
262;2241
263;2286
264;2370
265;2454
266;2472
267;2491
268;2524
269;2557
270;2566
271;2576
272;2569
273;2562
274;2509
275;2457
276;2412
277;2368
278;2281
279;2195
280;2124
281;2054
282;1949
283;1843
284;1797
285;1751
286;1674
287;1598
288;1546
289;1494
290;1435
291;1376
292;1352
293;1328
294;1303
295;1278
296;1263
297;1249
298;1248
299;1248
300;1208
301;1169
302;1169
303;1169
304;1147
305;1125
306;1131
307;1136
308;1107
309;1079
310;1088
311;1097
312;1083
313;1069
314;1061
315;1053
316;1062
317;1071
318;1070
319;1070
320;1071
321;1072
322;1080
323;1088
324;1081
325;1075
326;1066
327;1058
328;1079
329;1100
330;1089
331;1078
332;1086
333;1094
334;1098
335;1102
336;1087
337;1071
338;1074
339;1077
340;1092
341;1107
342;1119
343;1131
344;1128
345;1125
346;1131
347;1138
348;1163
349;1189
350;1176
351;1163
352;1187
353;1212
354;1227
355;1243
356;1250
357;1258
358;1297
359;1337
360;1342
361;1346
362;1362
363;1377
364;1413
365;1450
366;1469
367;1489
368;1514
369;1539
370;1576
371;1612
372;1641
373;1669
374;1694
375;1719
376;1765
377;1812
378;1828
379;1843
380;1866
381;1889
382;1924
383;1960
384;2015
385;2070
386;2110
387;2151
388;2136
389;2122
390;2168
391;2213
392;2202
393;2192
394;2218
395;2245
396;2245
397;2245
398;2277
399;2309
400;2305
401;2301
402;2313
403;2326
404;2325
405;2325
406;2339
407;2354
408;2353
409;2353
410;2365
411;2378
412;2408
413;2439
414;2390
415;2342
416;2342
417;2343
418;2376
419;2410
420;2417
421;2424
422;2401
423;2378
424;2357
425;2336
426;2318
427;2300
428;2306
429;2311
430;2327
431;2343
432;2345
433;2347
434;2341
435;2335
436;2317
437;2299
438;2290
439;2282
440;2281
441;2280
442;2295
443;2311
444;2303
445;2296
446;2326
447;2356
448;2323
449;2290
450;2287
451;2285
452;2259
453;2233
454;2265
455;2297
456;2254
457;2212
458;2214
459;2216
460;2226
461;2237
462;2231
463;2225
464;2246
465;2268
466;2240
467;2212
468;2221
469;2230
470;2200
471;2170
472;2167
473;2165
474;2178
475;2190
476;2188
477;2186
478;2169
479;2152
480;2150
481;2149
482;2155
483;2162
484;2153
485;2144
486;2158
487;2172
488;2193
489;2214
490;2192
491;2171
492;2170
493;2169
494;2166
495;2164
496;2172
497;2180
498;2182
499;2183
500;2166
501;2149
502;2174
503;2199
504;2209
505;2220
506;2215
507;2210
508;2172
509;2134
510;2184
511;2235
512;2236
513;2238
514;2254
515;2270
516;2229
517;2187
518;2206
519;2226
520;2215
521;2204
522;2228
523;2253
524;2248
525;2244
526;2225
527;2206
528;2208
529;2209
530;2199
531;2188
532;2213
533;2238
534;2194
535;2150
536;2143
537;2136
538;2109
539;2083
540;2083
541;2083
542;2051
543;2018
544;2012
545;2005
546;1955
547;1904
548;1897
549;1890
550;1847
551;1804
552;1795
553;1785
554;1738
555;1690
556;1691
557;1692
558;1653
559;1614
560;1595
561;1577
562;1552
563;1527
564;1496
565;1466
566;1456
567;1445
568;1413
569;1382
570;1360
571;1338
572;1320
573;1302
574;1289
575;1276
576;1279
577;1281
578;1252
579;1223
580;1236
581;1249
582;1222
583;1196
584;1202
585;1209
586;1201
587;1194
588;1195
589;1196
590;1178
591;1161
592;1172
593;1183
594;1188
595;1193
596;1165
597;1136
598;1147
599;1158
600;1174
601;1190
602;1181
603;1173
604;1179
605;1184
606;1171
607;1158
608;1169
609;1180
610;1178
611;1177
612;1154
613;1130
614;1171
615;1213
616;1207
617;1201
618;1204
619;1208
620;1204
621;1200
622;1217
623;1234
624;1251
625;1268
626;1268
627;1269
628;1307
629;1345
630;1361
631;1378
632;1393
633;1408
634;1438
635;1468
636;1505
637;1541
638;1584
639;1627
640;1670
641;1714
642;1800
643;1886
644;1937
645;1988
646;2023
647;2058
648;2145
649;2232
650;2271
651;2310
652;2358
653;2406
654;2421
655;2437
656;2424
657;2412
658;2420
659;2429
660;2370
661;2312
662;2296
663;2281
664;2245
665;2209
666;2199
667;2190
668;2198
669;2207
670;2189
671;2171
672;2186
673;2201
674;2292
675;2383
676;2438
677;2493
678;2594
679;2696
680;2779
681;2862
682;2942
683;3022
684;3047
685;3073
686;3039
687;3005
688;2983
689;2962
690;2854
691;2747
692;2659
693;2571
694;2462
695;2353
696;2258
697;2164
698;2101
699;2037
700;2033
701;2030
702;2028
703;2026
704;2007
705;1989
706;2024
707;2060
708;2070
709;2079
710;2096
711;2113
712;2099
713;2085
714;2086
715;2086
716;2037
717;1989
718;1919
719;1850
720;1784
721;1718
722;1661
723;1604
724;1549
725;1495
726;1418
727;1342
728;1332
729;1322
730;1282
731;1242
732;1234
733;1225
734;1199
735;1173
736;1174
737;1175
738;1168
739;1161
740;1171
741;1181
742;1169
743;1157
744;1169
745;1182
746;1183
747;1185
748;1209
749;1233
750;1261
751;1289
752;1329
753;1369
754;1402
755;1435
756;1469
757;1504
758;1577
759;1650
760;1698
761;1746
762;1813
763;1880
764;1986
765;2092
766;2194
767;2296
768;2356
769;2417
770;2491
771;2566
772;2590
773;2615
774;2612
775;2610
776;2575
777;2540
778;2505
779;2470
780;2448
781;2426
782;2478
783;2530
784;2609
785;2689
786;2801
787;2913
788;3011
789;3110
790;3153
791;3197
792;3181
793;3165
794;3047
795;2930
796;2744
797;2558
798;2403
799;2249
800;2187
801;2125
802;2090
803;2055
804;2047
805;2039
806;2052
807;2065
808;2082
809;2100
810;2108
811;2117
812;2053
813;1990
814;1913
815;1836
816;1737
817;1638
818;1543
819;1448
820;1404
821;1359
822;1315
823;1270
824;1230
825;1190
826;1198
827;1206
828;1182
829;1159
830;1155
831;1152
832;1178
833;1204
834;1222
835;1239
836;1246
837;1253
838;1323
839;1394
840;1401
841;1407
842;1455
843;1503
844;1551
845;1600
846;1657
847;1714
848;1787
849;1860
850;1947
851;2033
852;2147
853;2261
854;2286
855;2312
856;2328
857;2345
858;2342
859;2340
860;2294
861;2248
862;2240
863;2231
864;2275
865;2318
866;2421
867;2523
868;2631
869;2739
870;2808
871;2878
872;2756
873;2634
874;2517
875;2399
876;2240
877;2081
878;1974
879;1868
880;1868
881;1868
882;1893
883;1919
884;1961
885;2004
886;1966
887;1929
888;1880
889;1832
890;1719
891;1606
892;1522
893;1439
894;1376
895;1314
896;1269
897;1225
898;1206
899;1186
900;1175
901;1163
902;1194
903;1226
904;1238
905;1250
906;1273
907;1295
908;1329
909;1363
910;1421
911;1480
912;1521
913;1562
914;1638
915;1714
916;1790
917;1867
918;1867
