# Strom: 6.79 A
# Magnetfeld: -577 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1704
2;1793
3;1883
4;1961
5;2040
6;2054
7;2068
8;1979
9;1890
10;1737
11;1585
12;1484
13;1383
14;1294
15;1206
16;1144
17;1082
18;1062
19;1041
20;1035
21;1029
22;1005
23;981
24;1013
25;1044
26;1040
27;1035
28;1069
29;1103
30;1145
31;1188
32;1287
33;1386
34;1481
35;1575
36;1684
37;1793
38;1825
39;1857
40;1879
41;1901
42;1873
43;1846
44;1793
45;1739
46;1720
47;1701
48;1692
49;1684
50;1803
51;1922
52;2150
53;2379
54;2570
55;2762
56;2903
57;3044
58;2898
59;2753
60;2549
61;2344
62;2151
63;1959
64;1883
65;1808
66;1775
67;1743
68;1759
69;1775
70;1861
71;1947
72;2021
73;2094
74;2140
75;2186
76;2141
77;2096
78;1976
79;1856
80;1721
81;1586
82;1482
83;1379
84;1333
85;1288
86;1239
87;1190
88;1149
89;1109
90;1081
91;1053
92;1060
93;1068
94;1078
95;1088
96;1065
97;1042
98;1071
99;1099
100;1120
101;1141
102;1200
103;1260
104;1300
105;1340
106;1438
107;1536
108;1643
109;1751
110;1832
111;1913
112;2022
113;2132
114;2148
115;2165
116;2176
117;2187
118;2145
119;2104
120;2047
121;1990
122;1954
123;1919
124;1874
125;1829
126;1913
127;1998
128;2067
129;2136
130;2311
131;2486
132;2719
133;2952
134;3098
135;3244
136;3245
137;3247
138;3110
139;2974
140;2781
141;2588
142;2424
143;2261
144;2154
145;2048
146;1944
147;1841
148;1847
149;1854
150;1880
151;1905
152;1963
153;2022
154;2097
155;2172
156;2230
157;2289
158;2307
159;2325
160;2246
161;2167
162;2055
163;1942
164;1872
165;1802
166;1681
167;1560
168;1476
169;1393
170;1338
171;1284
172;1242
173;1201
174;1180
175;1160
176;1129
177;1099
178;1100
179;1102
180;1085
181;1069
182;1073
183;1077
184;1064
185;1051
186;1053
187;1056
188;1066
189;1077
190;1073
191;1070
192;1083
193;1096
194;1136
195;1177
196;1213
197;1250
198;1298
199;1346
200;1416
201;1486
202;1560
203;1634
204;1687
205;1740
206;1825
207;1911
208;1967
209;2024
210;2041
211;2058
212;2099
213;2140
214;2107
215;2075
216;2055
217;2035
218;1974
219;1913
220;1886
221;1859
222;1847
223;1836
224;1804
225;1772
226;1789
227;1805
228;1858
229;1911
230;1960
231;2010
232;2126
233;2242
234;2373
235;2505
236;2673
237;2841
238;2963
239;3086
240;3166
241;3247
242;3252
