# Strom: 2.65 A
# Magnetfeld: -280 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;962
2;959
3;956
4;943
5;930
6;937
7;944
8;928
9;913
10;922
11;930
12;925
13;920
14;920
15;919
16;932
17;946
18;975
19;1004
20;988
21;972
22;993
23;1014
24;1023
25;1032
26;1023
27;1015
28;1055
29;1095
30;1126
31;1156
32;1255
33;1354
34;1487
35;1619
36;1603
37;1588
38;1446
39;1305
40;1226
41;1147
42;1111
43;1074
44;1044
45;1015
46;1003
47;992
48;998
49;1004
50;1001
51;998
52;992
53;987
54;989
55;991
56;988
57;985
58;983
59;980
60;973
61;965
62;974
63;983
64;982
65;982
66;1016
67;1051
68;1048
69;1045
70;1065
71;1086
72;1099
73;1112
74;1104
75;1095
76;1141
77;1187
78;1228
79;1269
80;1397
81;1525
82;1667
83;1809
84;1875
85;1941
86;1824
87;1708
88;1567
89;1427
90;1345
91;1263
92;1231
93;1199
94;1152
95;1105
96;1089
97;1072
98;1059
99;1046
100;1046
101;1046
102;1038
103;1030
104;1032
105;1033
106;1038
107;1042
108;1042
109;1042
110;1040
111;1038
112;1047
113;1057
114;1047
115;1038
116;1038
117;1039
118;1065
119;1091
120;1098
121;1104
122;1135
123;1166
124;1167
125;1169
126;1178
127;1188
128;1223
129;1257
130;1293
131;1328
132;1449
133;1569
134;1717
135;1864
136;1997
137;2131
138;2112
139;2094
140;1918
141;1742
142;1578
143;1415
144;1356
145;1297
146;1247
147;1197
148;1183
149;1169
150;1140
151;1111
152;1096
153;1081
154;1079
155;1077
156;1085
157;1094
158;1070
159;1047
160;1049
161;1052
162;1050
163;1049
164;1049
165;1050
166;1057
167;1064
168;1058
169;1052
170;1048
171;1044
172;1060
173;1077
174;1062
175;1048
176;1073
177;1099
178;1113
179;1127
180;1147
181;1167
182;1176
183;1185
184;1210
185;1234
186;1245
187;1256
188;1303
189;1350
190;1440
191;1531
192;1658
193;1785
194;1949
195;2113
196;2165
197;2217
198;2118
199;2019
200;1820
201;1621
202;1501
203;1382
204;1326
205;1271
206;1236
207;1201
208;1172
209;1144
210;1135
211;1126
212;1126
213;1126
214;1095
215;1065
216;1086
217;1108
218;1084
219;1061
220;1061
221;1061
222;1059
223;1058
224;1067
225;1077
226;1067
227;1056
228;1049
229;1042
230;1025
231;1008
232;1035
233;1062
234;1056
235;1050
236;1066
237;1082
238;1080
239;1079
240;1103
241;1128
242;1131
243;1135
244;1142
245;1150
246;1167
247;1185
248;1194
249;1204
250;1207
251;1210
252;1244
253;1278
254;1308
255;1338
256;1387
257;1435
258;1544
259;1652
260;1767
261;1881
262;2021
263;2161
264;2223
265;2286
266;2194
267;2102
268;1931
269;1761
270;1633
271;1505
272;1429
273;1354
274;1288
275;1221
276;1201
277;1181
278;1182
279;1184
280;1148
281;1112
282;1114
283;1117
284;1106
285;1095
286;1110
287;1124
288;1098
289;1072
290;1074
291;1077
292;1064
293;1051
294;1067
295;1083
296;1074
297;1064
298;1053
299;1042
300;1044
301;1045
302;1060
303;1076
304;1064
305;1052
306;1068
307;1084
308;1071
309;1058
310;1065
311;1073
312;1067
313;1061
314;1067
315;1074
316;1102
317;1131
318;1114
319;1097
320;1131
321;1166
322;1179
323;1192
324;1192
325;1192
326;1210
327;1228
328;1225
329;1223
330;1225
331;1228
332;1256
333;1284
334;1325
335;1367
336;1392
337;1417
338;1511
339;1604
340;1684
341;1763
342;1908
343;2054
344;2175
345;2296
346;2330
347;2365
348;2295
349;2225
350;2115
351;2006
352;1839
353;1673
354;1599
355;1526
356;1456
357;1387
358;1348
359;1310
360;1280
361;1250
362;1224
363;1198
364;1198
365;1197
366;1155
367;1113
368;1129
369;1144
370;1122
371;1100
372;1105
373;1110
374;1109
375;1109
376;1097
377;1085
378;1079
379;1073
380;1063
381;1053
382;1069
383;1086
384;1069
385;1052
386;1042
387;1032
