# Strom: 4.58 A
# Magnetfeld: -450 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1259
2;1165
3;1071
4;1048
5;1025
6;987
7;949
8;947
9;944
10;936
11;929
12;938
13;948
14;960
15;973
16;1016
17;1059
18;1166
19;1273
20;1420
21;1568
22;1697
23;1826
24;1870
25;1915
26;1927
27;1939
28;2077
29;2215
30;2434
31;2653
32;2707
33;2761
34;2597
35;2433
36;2266
37;2098
38;2117
39;2135
40;2161
41;2187
42;2036
43;1886
44;1670
45;1455
46;1334
47;1213
48;1147
49;1081
50;1063
51;1046
52;1018
53;991
54;978
55;966
56;958
57;950
58;951
59;952
60;966
61;980
62;1023
63;1066
64;1121
65;1177
66;1345
67;1512
68;1658
69;1804
70;1895
71;1985
72;2013
73;2042
74;2057
75;2073
76;2223
77;2373
78;2596
79;2819
80;2867
81;2915
82;2709
83;2503
84;2308
85;2113
86;2132
87;2151
88;2207
89;2263
90;2197
91;2131
92;1887
93;1643
94;1496
95;1350
96;1251
97;1153
98;1116
99;1079
100;1046
101;1014
102;991
103;968
104;971
105;975
106;988
107;1002
108;982
109;961
110;988
111;1014
112;1050
113;1086
114;1136
115;1186
116;1328
117;1470
118;1651
119;1833
120;1898
121;1963
122;2020
123;2077
124;2080
125;2083
126;2128
127;2173
128;2330
129;2487
130;2702
131;2917
132;2940
133;2962
134;2790
135;2619
136;2424
137;2229
138;2231
139;2233
140;2295
141;2358
142;2299
143;2239
144;2121
145;2004
146;1805
147;1607
148;1463
149;1320
150;1268
151;1217
152;1168
153;1119
154;1074
155;1029
156;1027
157;1025
158;1005
159;986
160;999
161;1012
162;997
163;982
164;1009
165;1036
166;1054
167;1073
168;1110
169;1148
170;1212
171;1276
172;1388
173;1500
174;1627
175;1753
176;1888
177;2022
178;2104
179;2185
180;2139
181;2092
182;2096
183;2100
184;2183
185;2267
186;2489
187;2711
188;2919
189;3127
190;3133
191;3140
192;2944
193;2747
194;2584
195;2420
196;2334
197;2247
198;2300
199;2352
200;2397
201;2442
202;2363
203;2285
204;2100
205;1915
206;1750
207;1585
208;1475
209;1365
210;1289
211;1214
212;1173
213;1132
214;1117
215;1102
216;1072
217;1043
218;1047
219;1051
220;1033
221;1014
222;1029
223;1044
224;1034
225;1024
226;1041
227;1058
228;1071
229;1085
230;1101
231;1118
232;1173
233;1229
234;1310
235;1391
