# Strom: 3.56 A
# Magnetfeld: -365 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1037
2;988
3;939
4;915
5;892
6;883
7;873
8;865
9;857
10;866
11;876
12;875
13;874
14;883
15;891
16;909
17;928
18;991
19;1055
20;1135
21;1215
22;1393
23;1571
24;1684
25;1797
26;1861
27;1926
28;2040
29;2154
30;2351
31;2549
32;2546
33;2543
34;2431
35;2319
36;2245
37;2171
38;2127
39;2084
40;1954
41;1825
42;1629
43;1434
44;1310
45;1187
46;1121
47;1055
48;1001
49;948
50;936
51;925
52;910
53;896
54;897
55;898
56;890
57;882
58;878
59;875
60;904
61;933
62;936
63;939
64;965
65;992
66;1076
67;1160
68;1282
69;1404
70;1557
71;1710
72;1801
73;1892
74;1968
75;2044
76;2157
77;2271
78;2464
79;2657
80;2648
81;2639
82;2503
83;2368
84;2303
85;2238
86;2211
87;2184
88;2075
89;1966
90;1784
91;1601
92;1436
93;1271
94;1177
95;1084
96;1060
97;1036
98;1012
99;989
100;965
101;941
102;923
103;904
104;909
105;915
106;921
107;927
108;914
109;901
110;923
111;945
112;954
113;964
114;986
115;1008
116;1061
117;1114
118;1227
119;1341
120;1472
121;1604
122;1746
123;1889
124;1944
125;2000
126;2059
127;2118
128;2269
129;2420
130;2595
131;2771
132;2808
133;2846
134;2709
135;2572
136;2436
137;2300
138;2300
139;2300
140;2254
141;2208
142;2036
143;1863
144;1678
145;1493
146;1392
147;1292
148;1220
149;1149
150;1076
151;1004
152;999
153;995
154;973
155;951
156;947
157;942
158;931
159;919
160;922
161;925
162;930
163;936
164;940
165;945
166;961
167;978
168;991
169;1005
170;1035
171;1065
172;1121
173;1177
174;1255
175;1334
176;1480
177;1626
178;1756
179;1887
180;1961
181;2036
182;2107
183;2178
184;2253
185;2329
186;2452
187;2576
188;2715
189;2854
190;2824
191;2795
192;2714
193;2634
194;2518
195;2401
196;2359
197;2316
198;2315
199;2313
200;2180
201;2047
202;1901
203;1756
204;1578
205;1401
206;1310
207;1220
208;1175
209;1131
210;1082
211;1034
212;1023
213;1011
214;993
215;974
216;971
217;968
218;970
219;973
220;964
221;955
222;952
223;949
224;958
225;967
226;987
227;1008
228;1002
229;997
230;983
231;969
232;1010
233;1051
234;1084
235;1116
236;1145
237;1175
238;1274
239;1373
240;1513
241;1653
242;1803
243;1953
244;2006
245;2060
246;2116
247;2172
248;2226
249;2280
250;2359
251;2438
252;2583
253;2729
254;2861
255;2993
256;2984
257;2975
258;2876
259;2777
260;2634
261;2490
262;2447
263;2404
264;2399
265;2395
266;2369
267;2343
268;2221
269;2099
270;1928
271;1757
272;1646
273;1535
274;1433
275;1332
276;1296
277;1261
278;1199
279;1138
280;1128
281;1118
282;1089
283;1060
284;1051
285;1042
286;1046
287;1050
288;1035
289;1020
290;1006
291;992
292;996
293;1000
294;1001
295;1003
296;990
297;977
298;981
299;984
300;971
301;958
302;988
303;1018
304;1057
305;1097
306;1089
307;1081
308;1111
309;1141
310;1178
311;1216
312;1277
313;1338
314;1405
315;1473
316;1604
317;1736
318;1841
319;1947
320;2051
321;2155
322;2199
323;2242
324;2250
325;2258
326;2297
327;2336
328;2435
329;2535
330;2643
331;2751
332;2860
333;2969
334;3045
335;3121
336;3054
337;2988
338;2881
339;2774
340;2658
341;2541
342;2504
343;2467
344;2452
345;2437
346;2426
347;2415
348;2392
349;2369
350;2272
351;2175
352;2023
353;1872
354;1763
355;1654
356;1570
357;1487
358;1432
359;1377
360;1320
361;1263
362;1235
363;1208
364;1186
365;1164
366;1149
367;1134
368;1125
369;1115
370;1094
371;1073
372;1062
373;1051
374;1047
375;1042
376;1040
377;1038
378;1034
379;1031
380;1024
381;1017
382;1011
383;1005
384;1004
385;1003
386;988
387;974
388;996
389;1018
390;1013
391;1009
392;1003
393;998
394;1003
395;1008
396;1029
397;1051
398;1053
399;1056
400;1068
401;1079
402;1101
403;1123
404;1152
405;1182
406;1205
407;1228
408;1268
409;1309
410;1362
411;1416
412;1491
413;1567
414;1687
415;1807
416;1878
417;1950
418;2061
419;2173
420;2182
421;2191
422;2219
423;2247
424;2279
425;2311
426;2349
427;2388
428;2393
429;2398
430;2456
431;2515
432;2554
433;2593
434;2766
435;2940
436;3033
437;3127
438;3156
439;3185
440;3211
441;3237
442;3164
443;3092
444;3047
445;3003
446;2888
447;2773
448;2699
449;2625
450;2603
451;2581
452;2541
453;2502
454;2544
455;2587
456;2558
457;2530
458;2544
459;2558
460;2536
461;2515
462;2479
463;2444
464;2365
465;2286
466;2198
467;2110
468;1996
469;1883
470;1804
471;1726
472;1670
473;1614
474;1555
475;1496
476;1435
477;1375
478;1362
479;1350
480;1316
481;1283
482;1260
483;1238
484;1217
485;1197
486;1175
487;1152
488;1135
489;1117
490;1112
491;1108
492;1090
493;1073
494;1075
495;1078
496;1071
497;1065
498;1040
499;1015
500;1019
501;1023
502;1023
503;1023
504;1021
505;1019
506;1004
507;990
508;980
509;971
510;968
511;965
