# Strom: 6.58 A
# Magnetfeld: -569 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1022
2;946
3;870
4;833
5;797
6;786
7;775
8;771
9;766
10;757
11;749
12;770
13;791
14;822
15;852
16;922
17;991
18;1064
19;1138
20;1148
21;1159
22;1110
23;1061
24;1007
25;953
26;909
27;865
28;852
29;840
30;818
31;796
32;810
33;825
34;825
35;825
36;846
37;867
38;934
39;1001
40;1082
41;1163
42;1208
43;1253
44;1192
45;1131
46;1057
47;984
48;917
49;850
50;832
51;813
52;801
53;790
54;769
55;748
56;756
57;765
58;785
59;805
60;834
61;864
62;912
63;960
64;1041
65;1122
66;1158
67;1195
68;1161
69;1128
70;1098
71;1068
72;1012
73;956
74;922
75;888
76;874
77;861
78;851
79;841
80;845
81;848
82;847
83;847
84;842
85;837
86;932
87;1027
88;1093
89;1159
90;1241
91;1323
92;1279
93;1235
94;1151
95;1068
96;1014
97;960
98;908
99;857
100;828
101;799
102;812
103;826
104;806
105;786
106;801
107;817
108;812
109;808
110;852
111;897
112;944
113;991
114;1065
115;1139
116;1188
117;1236
118;1222
119;1208
120;1172
121;1136
122;1093
123;1049
124;1001
125;953
126;917
127;881
128;868
129;856
130;883
131;911
132;881
133;852
134;848
135;844
136;860
137;877
138;921
139;965
140;1036
141;1107
142;1200
143;1294
144;1315
145;1337
146;1286
147;1234
148;1151
149;1069
150;1007
151;945
152;907
153;868
154;861
155;854
156;816
157;778
158;795
159;813
160;805
161;797
162;812
163;827
164;834
165;841
166;883
167;925
168;999
169;1073
170;1116
171;1160
172;1197
173;1235
174;1246
175;1258
176;1251
177;1244
178;1153
179;1062
180;1019
181;976
182;947
183;918
184;890
185;863
186;865
187;868
188;880
189;891
190;868
191;846
192;869
193;892
194;898
195;905
196;927
197;949
198;1009
199;1070
200;1147
201;1225
202;1271
203;1317
204;1309
205;1301
206;1244
207;1188
208;1132
209;1076
210;1012
211;947
212;930
213;913
214;873
215;832
216;836
217;839
218;847
219;855
220;833
221;812
222;809
223;807
224;820
225;834
226;849
227;864
228;883
229;903
230;970
231;1038
232;1080
233;1123
234;1183
235;1244
236;1253
237;1262
238;1265
239;1268
240;1239
241;1210
242;1167
243;1125
244;1083
245;1041
246;990
247;940
248;939
249;938
250;919
251;900
252;890
253;880
254;887
255;894
256;879
257;864
258;873
259;881
260;887
261;894
262;923
263;953
264;991
265;1029
266;1082
267;1136
268;1193
269;1250
270;1319
271;1387
272;1392
273;1398
274;1336
275;1274
276;1215
277;1157
278;1096
279;1036
280;1005
281;974
282;943
283;911
284;880
285;849
286;848
287;847
288;836
289;826
290;833
291;840
292;837
293;835
294;825
295;815
296;831
297;847
298;855
299;863
300;876
301;890
302;934
303;978
304;1010
305;1043
306;1096
307;1149
308;1179
309;1210
310;1248
311;1287
312;1307
313;1326
314;1301
315;1277
316;1259
317;1242
318;1206
319;1171
320;1112
321;1054
322;1023
323;993
324;962
325;932
326;920
327;907
328;916
329;925
330;938
331;951
332;927
333;904
334;893
335;883
336;898
337;913
338;917
339;921
340;910
341;898
342;926
343;955
344;970
345;985
346;1024
347;1064
348;1100
349;1136
350;1204
351;1273
352;1335
353;1397
354;1426
355;1454
356;1417
357;1381
358;1347
359;1314
360;1248
361;1182
362;1165
363;1148
364;1082
365;1017
366;987
367;958
368;926
369;894
370;888
371;883
372;875
373;868
374;866
375;864
376;852
377;840
378;852
379;863
380;856
381;849
382;850
383;851
384;847
385;844
386;842
387;840
388;840
389;841
390;856
391;871
392;899
393;927
394;931
395;936
396;977
