# Strom: 4.58 A
# Magnetfeld: -450 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2141
2;2134
3;2128
4;2018
5;1907
6;1772
7;1637
8;1497
9;1357
10;1268
11;1180
12;1144
13;1108
14;1071
15;1035
16;1005
17;974
18;983
19;992
20;973
21;953
22;947
23;941
24;936
25;931
26;931
27;930
28;951
29;973
30;989
31;1005
32;1029
33;1053
34;1111
35;1168
36;1222
37;1275
38;1363
39;1451
40;1598
41;1745
42;1830
43;1915
44;1949
45;1982
46;1953
47;1924
48;1899
49;1875
50;1950
51;2024
52;2170
53;2316
54;2501
55;2685
56;2736
57;2788
58;2708
59;2629
60;2507
61;2386
62;2232
63;2078
64;2057
65;2036
66;2069
67;2102
68;2125
69;2148
70;2169
71;2191
72;2089
73;1988
74;1853
75;1717
76;1587
77;1456
78;1358
79;1260
80;1233
81;1207
82;1150
83;1094
84;1075
85;1056
86;1040
87;1024
88;1003
89;982
90;979
91;976
92;970
93;965
94;980
95;995
96;984
97;974
98;981
99;988
100;1002
101;1017
102;1038
103;1059
104;1061
105;1064
106;1096
107;1129
108;1174
109;1220
110;1274
111;1329
112;1430
113;1532
114;1667
115;1802
116;1923
117;2044
118;2120
119;2196
120;2265
121;2335
122;2291
123;2247
124;2203
125;2160
126;2179
127;2197
128;2237
129;2277
130;2424
131;2571
132;2766
133;2962
134;3074
135;3186
136;3186
137;3187
138;3110
139;3033
140;2835
141;2638
142;2498
143;2359
144;2321
145;2283
146;2272
147;2261
148;2287
149;2313
150;2390
151;2467
152;2428
153;2389
154;2338
155;2287
156;2174
157;2062
158;1936
159;1810
160;1696
161;1581
162;1482
163;1383
164;1340
165;1297
166;1246
167;1194
168;1158
169;1122
170;1102
171;1082
172;1077
173;1071
174;1047
175;1024
176;1030
177;1037
178;1022
179;1008
180;998
181;988
182;984
183;980
184;990
185;1000
186;993
187;986
188;981
189;976
190;998
191;1021
192;1020
193;1019
194;1017
195;1015
196;1032
197;1050
198;1087
199;1124
200;1128
201;1131
202;1167
203;1203
204;1232
205;1261
206;1341
207;1421
208;1461
209;1502
210;1591
211;1680
212;1741
213;1802
214;1891
215;1979
216;2019
217;2058
218;2067
219;2076
220;2126
221;2176
222;2137
223;2099
224;2076
225;2053
226;2036
227;2019
228;2041
229;2063
230;2072
231;2081
232;2165
233;2250
234;2378
235;2505
236;2616
237;2726
238;2871
239;3016
240;3079
241;3143
242;3069
243;2996
244;2971
245;2945
246;2827
247;2710
248;2621
249;2533
250;2427
251;2320
252;2265
253;2210
254;2184
255;2159
256;2147
257;2135
258;2156
259;2176
260;2216
261;2255
262;2281
263;2308
264;2367
265;2426
266;2417
267;2409
268;2400
269;2390
270;2321
271;2253
272;2203
273;2153
274;2071
275;1990
276;1917
277;1845
278;1782
279;1720
280;1634
281;1548
282;1516
283;1485
284;1460
285;1436
286;1382
287;1329
288;1314
289;1299
290;1255
291;1212
292;1195
293;1179
294;1182
295;1185
296;1148
297;1110
298;1107
299;1103
300;1080
301;1056
302;1097
303;1137
304;1085
305;1033
306;1056
307;1080
308;1066
309;1051
310;1041
311;1031
312;1050
313;1069
314;1045
315;1021
316;1030
317;1039
318;1039
319;1039
320;1042
321;1045
322;1027
323;1008
324;1005
325;1002
326;1020
327;1039
328;1047
329;1056
330;1055
331;1055
332;1035
333;1016
334;1019
335;1023
336;1039
337;1055
338;1046
339;1037
340;1044
341;1051
342;1063
343;1075
344;1067
345;1059
346;1055
347;1052
348;1079
349;1105
350;1090
351;1076
352;1089
353;1103
354;1112
355;1121
356;1129
357;1138
358;1128
359;1119
360;1143
361;1167
362;1177
363;1188
364;1180
365;1173
366;1214
367;1255
368;1279
369;1302
370;1309
371;1316
372;1333
373;1351
374;1385
375;1419
376;1426
377;1433
378;1435
379;1436
380;1497
381;1557
382;1586
383;1616
384;1619
385;1622
386;1658
387;1693
388;1721
389;1749
390;1772
391;1795
392;1826
393;1857
394;1881
395;1905
396;1926
397;1948
398;1970
399;1993
400;2001
401;2010
402;2039
403;2068
404;2072
405;2077
406;2103
407;2130
408;2137
409;2144
410;2160
411;2175
412;2176
413;2177
414;2166
415;2156
416;2176
417;2197
418;2228
419;2259
420;2278
421;2297
422;2265
423;2234
424;2232
425;2230
426;2240
427;2250
428;2257
429;2264
430;2272
431;2280
432;2270
433;2260
434;2264
435;2268
436;2276
437;2283
438;2302
439;2321
440;2313
441;2305
442;2320
443;2335
444;2346
445;2357
446;2359
447;2361
448;2341
449;2321
450;2334
451;2347
452;2360
453;2373
454;2366
455;2360
456;2360
457;2360
458;2381
459;2402
460;2384
461;2366
462;2389
463;2412
464;2373
465;2334
466;2346
467;2358
468;2387
469;2417
470;2414
471;2412
472;2395
473;2378
474;2400
475;2423
476;2373
477;2324
478;2342
479;2360
480;2357
481;2354
482;2352
483;2351
484;2349
485;2347
486;2344
487;2342
488;2349
489;2357
490;2345
491;2334
492;2333
493;2332
494;2315
495;2299
496;2294
497;2289
498;2274
499;2259
500;2260
501;2262
502;2295
503;2328
504;2290
505;2251
506;2269
507;2286
508;2260
509;2234
510;2248
511;2262
512;2248
513;2234
514;2182
515;2131
516;2158
517;2186
518;2165
519;2144
520;2134
521;2123
522;2089
523;2055
524;2053
525;2051
526;2029
527;2007
528;1999
529;1991
530;1961
531;1931
532;1904
533;1877
534;1870
535;1863
536;1830
537;1798
538;1784
539;1770
540;1724
541;1679
542;1669
543;1659
544;1632
545;1605
546;1578
547;1552
548;1519
549;1486
550;1452
551;1418
552;1422
553;1427
