# Strom: 6.62 A
# Magnetfeld: -570 mT
# Schnitt bei (663,461)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;910
2;901
3;892
4;877
5;863
6;845
7;828
8;805
9;781
10;776
11;772
12;755
13;738
14;739
15;740
16;733
17;727
18;725
19;724
20;717
21;711
22;723
23;735
24;737
25;738
26;726
27;715
28;717
29;719
30;740
31;761
32;744
33;727
34;750
35;774
36;786
37;799
38;818
39;837
40;840
41;843
42;847
43;850
44;864
45;879
46;936
47;993
48;1033
49;1072
50;1180
51;1288
52;1393
53;1498
54;1595
55;1691
56;1673
57;1655
58;1576
59;1497
60;1388
61;1278
62;1197
63;1117
64;1056
65;996
66;968
67;940
68;897
69;853
70;846
71;838
72;851
73;864
74;849
75;833
76;829
77;825
78;803
79;782
80;784
81;786
82;780
83;775
84;762
85;749
86;738
87;727
88;739
89;751
90;744
91;738
92;726
93;714
94;716
95;718
96;732
97;745
98;729
99;714
100;731
101;749
102;755
103;761
104;757
105;754
106;761
107;769
108;777
109;785
110;811
111;837
112;839
113;841
114;844
115;848
116;868
117;888
118;886
119;883
120;898
121;914
122;943
123;973
124;1003
125;1032
126;1126
127;1220
128;1302
129;1385
130;1501
131;1617
132;1752
133;1887
134;1897
135;1907
136;1874
137;1842
138;1749
139;1656
140;1548
141;1440
142;1342
143;1245
144;1189
145;1133
146;1094
147;1055
148;1035
149;1016
150;985
151;954
152;951
153;949
154;920
155;892
156;886
157;880
158;866
159;852
160;856
161;859
162;847
163;836
164;821
165;806
166;797
167;788
168;777
169;765
170;782
171;799
172;792
173;786
174;775
175;764
176;753
177;743
178;743
179;743
180;746
181;750
182;760
183;770
184;760
185;750
186;740
187;730
188;744
189;758
190;743
191;728
192;756
193;785
194;777
195;770
196;771
197;773
198;773
199;774
200;784
201;795
202;788
203;782
204;791
205;801
206;821
207;841
208;841
209;841
210;843
211;845
212;852
213;859
214;883
215;907
216;895
217;883
218;890
219;897
220;904
221;911
222;933
223;955
224;978
225;1002
226;1043
227;1084
228;1126
229;1169
230;1208
231;1248
232;1337
233;1427
234;1513
235;1599
236;1678
237;1756
238;1804
239;1852
240;1872
241;1891
242;1888
243;1884
244;1815
245;1747
246;1667
247;1588
248;1507
249;1425
250;1382
251;1340
252;1297
253;1254
254;1194
255;1135
256;1102
257;1069
258;1047
259;1026
260;1018
261;1010
262;972
263;935
264;926
265;917
266;923
267;929
268;927
269;925
270;912
271;900
272;912
273;923
274;904
275;886
276;895
277;905
278;884
279;863
280;867
281;871
282;870
283;868
284;859
285;850
286;854
287;858
288;836
289;814
290;818
291;823
292;824
293;826
294;806
295;786
296;786
297;787
298;782
299;777
300;782
301;788
302;805
303;822
304;806
305;790
306;770
307;750
308;770
309;789
310;774
311;759
312;766
313;773
314;768
315;763
316;772
317;782
318;776
319;769
320;766
321;763
322;780
323;797
324;795
325;794
326;765
327;736
328;772
329;809
330;783
331;758
332;777
333;797
334;784
335;771
336;784
337;797
338;803
339;810
340;795
341;779
342;784
343;789
344;786
345;784
346;774
347;765
348;773
349;782
350;766
351;750
352;780
353;809
354;795
355;782
356;790
357;799
358;803
359;807
360;820
361;833
362;823
363;814
364;818
365;823
366;822
367;822
368;829
369;836
370;828
371;821
372;831
373;842
374;831
375;820
376;845
377;870
378;860
379;850
380;847
381;844
382;859
383;875
384;875
385;875
386;879
387;884
388;872
389;861
390;861
391;861
392;861
393;861
394;877
395;894
396;890
397;887
398;888
399;889
400;906
401;923
402;907
403;890
404;902
405;915
406;914
407;913
408;917
409;920
410;919
411;919
412;934
413;949
414;923
415;897
416;908
417;919
418;929
419;939
420;954
421;969
422;948
423;927
424;934
425;942
426;938
427;934
428;929
429;924
430;949
431;974
432;973
433;971
434;980
435;989
436;978
437;967
438;979
439;991
440;987
441;984
442;998
443;1012
444;1019
445;1026
446;1010
447;995
448;996
449;998
450;994
451;990
452;998
453;1006
454;998
455;990
456;998
457;1007
458;1023
459;1040
460;1048
461;1056
462;1045
463;1035
464;1027
465;1020
466;1014
467;1009
468;1021
469;1033
470;1031
471;1029
472;1025
473;1021
474;1035
475;1049
476;1034
477;1020
478;1024
479;1028
480;1027
481;1027
482;1016
483;1006
484;1013
485;1021
486;1026
487;1030
488;1011
489;992
490;1005
491;1019
492;1010
493;1002
494;1004
495;1005
496;1022
497;1040
498;1020
499;1000
500;1001
501;1001
502;986
503;971
504;978
505;984
506;989
507;994
508;998
509;1001
510;994
511;987
512;969
513;952
514;964
515;977
516;963
517;950
518;961
519;971
520;951
521;931
522;943
523;955
524;956
525;957
526;952
527;948
528;943
529;937
530;930
531;922
532;937
533;952
534;936
535;920
536;913
537;906
538;906
539;907
540;915
541;922
542;901
543;879
544;890
545;900
546;885
547;870
548;868
549;867
550;885
551;904
552;877
553;850
554;855
555;860
556;866
557;873
558;876
559;879
560;871
561;864
562;851
563;838
564;858
565;878
566;872
567;866
568;840
569;814
570;826
571;838
572;821
573;805
574;820
575;836
576;833
577;831
578;832
579;834
580;818
581;802
582;806
583;810
584;830
585;850
586;845
587;841
588;822
589;803
590;809
591;814
592;827
593;840
594;830
595;819
596;834
597;849
598;818
599;787
600;803
601;820
602;821
603;823
604;819
605;815
606;824
607;833
608;817
609;802
610;799
611;796
612;802
613;809
614;815
615;820
616;806
617;791
618;826
619;860
620;846
621;832
622;825
623;817
624;844
625;872
626;847
627;823
628;830
629;837
630;864
631;891
632;878
633;865
634;894
635;923
636;912
637;901
638;905
639;909
640;914
641;919
642;934
643;949
644;941
645;934
646;954
647;974
648;973
649;973
650;1003
651;1034
652;1015
653;997
654;987
655;978
656;1013
657;1047
658;1052
659;1056
660;1076
661;1096
662;1125
663;1154
664;1168
665;1182
666;1209
667;1236
668;1257
669;1279
670;1294
671;1309
672;1355
673;1402
674;1459
675;1517
676;1556
677;1595
678;1642
679;1689
680;1727
681;1765
682;1801
683;1837
684;1849
685;1861
686;1848
687;1835
688;1786
689;1738
690;1704
691;1671
692;1586
693;1502
694;1443
695;1385
696;1327
697;1269
698;1222
699;1175
700;1129
701;1084
702;1064
703;1044
704;1013
705;982
706;987
707;991
708;980
709;969
710;953
711;937
712;934
713;932
714;921
715;910
716;889
717;868
718;885
719;903
720;892
721;881
722;870
723;860
724;862
725;863
726;854
727;845
728;831
729;817
730;831
731;846
732;855
733;864
734;846
735;829
736;835
737;842
738;829
739;817
740;822
741;828
742;835
743;842
744;830
745;818
746;821
747;824
748;831
749;838
750;823
751;808
752;850
753;892
754;874
755;856
756;868
757;880
758;882
759;885
760;890
761;896
762;926
763;957
764;951
765;945
766;969
767;993
768;1008
769;1023
770;1029
771;1036
772;1061
773;1086
774;1110
775;1135
776;1172
777;1210
778;1237
779;1265
780;1297
781;1329
782;1365
783;1400
784;1443
785;1486
786;1545
787;1605
788;1653
789;1701
790;1753
791;1805
792;1780
793;1756
794;1707
795;1658
796;1589
797;1521
798;1445
799;1370
800;1283
801;1196
802;1135
803;1074
804;1063
805;1052
806;1052
807;1053
808;1022
809;991
810;988
811;986
812;962
813;938
814;929
815;921
816;922
817;922
818;919
819;915
820;911
821;908
822;886
823;864
824;855
825;846
826;848
827;850
828;847
829;844
830;855
831;866
832;847
833;828
834;842
835;856
836;855
837;854
838;855
839;857
840;878
841;899
842;897
843;895
844;891
845;887
846;918
847;949
848;959
849;969
850;998
851;1027
852;1065
853;1104
854;1101
855;1099
856;1128
857;1158
858;1186
859;1215
860;1215
861;1214
862;1233
863;1253
864;1315
865;1378
866;1419
867;1461
868;1509
869;1557
870;1591
871;1625
872;1609
873;1594
874;1495
875;1395
876;1310
877;1226
878;1142
879;1059
880;1033
881;1008
882;969
883;930
884;933
885;937
886;914
887;891
888;889
889;888
890;881
891;875
892;869
893;863
894;852
895;841
896;836
897;830
898;832
899;834
900;842
901;851
902;840
903;829
904;834
905;839
906;844
907;849
908;858
909;868
910;864
911;861
912;882
913;903
914;927
915;951
916;995
917;1039
918;1039
